Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-CBC-01-63-1,SRT-CBC-01,Broadcast,63_CBC01_ABC01_ITX-PPV04_P,CE102P05_13106,multicast,eno2,239.139.213.125,UDP,5003,10.33.213.120,connected,12.260,12/17/25 13:35,ABC01,SRT,10063,caller,eno1,10.177.58.101,12.259,connected,369.04,358.38
SRT-CBC-01-64-1,SRT-CBC-01,Broadcast,64_CBC01_ABC01_ITX-PPV05_P,CE102P08_13111,multicast,eno2,239.139.213.128,UDP,5003,10.33.213.120,connected,12.259,12/17/25 13:35,ABC01,SRT,10067,caller,eno1,10.177.58.101,12.259,connected,369.04,358.38
SRT-CBC-01-71-1,SRT-CBC-01,Broadcast,71_ABC_CBC_Available,ABC03-FX-HD,listener,eno1,0.0.0.0,SRT,10073,0.0.0.0,disconnected,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.190,0.0,disconnected,369.04,358.38
SRT-CBC-01-72-1,SRT-CBC-01,Broadcast,72_ABC_CBC_Available,Std-UniversalHD_P,listener,eno1,0.0.0.0,SRT,10075,0.0.0.0,disconnected,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.191,0.0,disconnected,369.04,358.38
SRT-CBC-01-74-1,SRT-CBC-01,Broadcast,74_MLB-CH1-PD01-TGT-AWS-EAST_CBC01_MAIN,MLB CH1,caller,eno1,ydjge-srt.mlb.io.zixi.com,SRT,15001,0.0.0.0,connecting,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.205,0.0,disconnected,369.04,358.38
SRT-CBC-01-75-1,SRT-CBC-01,Broadcast,75_MLB CH2-PD01-TGT-AWS-EAST-MAIN,MLB CH2,caller,eno1,kkvwm-srt.mlb.io.zixi.com,SRT,15002,0.0.0.0,connecting,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.206,0.0,disconnected,369.04,358.38
SRT-CBC-01-76-1,SRT-CBC-01,Broadcast,76_MLB CH3-PD01-TGT-AWS-EAST-MAIN,MLB CH3,caller,eno1,awjen-srt.mlb.io.zixi.com,SRT,15003,0.0.0.0,connecting,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.207,0.0,disconnected,369.04,358.38
SRT-CBC-01-77-1,SRT-CBC-01,Broadcast,77_MLB CH4-PD01-TGT-AWS-WEST-MAIN,MLB CH4,caller,eno1,mmewe-srt.mlb.io.zixi.com,SRT,15004,0.0.0.0,disconnected,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.208,0.0,disconnected,369.04,358.38
SRT-CBC-01-78-1,SRT-CBC-01,Broadcast,78_MLB CH5-PD01-TGT-AWS-WEST-MAIN,MLB CH5,caller,eno1,jydwq-srt.mlb.io.zixi.com,SRT,15005,0.0.0.0,connecting,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.209,0.0,disconnected,369.04,358.38
SRT-CBC-01-79-1,SRT-CBC-01,Broadcast,79_MLB CH6-PD01-TGT-AWS-WEST-MAIN,MLB CH6,caller,eno1,dgpwg-srt.mlb.io.zixi.com,SRT,15006,0.0.0.0,connecting,0.0,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.210,0.0,disconnected,369.04,358.38
SRT-CBC-01-80-1,SRT-CBC-01,Broadcast,80_MUX-TO-AWS-DX-TEST,MUX-25-P,multicast,eno2,239.139.48.25,RTP,5090,10.33.48.25,disconnected,0.0,12/17/25 13:35,DirectConnect_DX_MC,SRT,10000,caller,eno2,10.0.7.179,0.0,disconnected,369.04,358.38
SRT-CBC-01-81-1,SRT-CBC-01,Broadcast,81_RFI,RFI,caller,eno1,th2.easytools.tv,SRT,11457,0.0.0.0,connected,0.177,12/17/25 13:35,RFI radio at CBC VDIP,UDP,5004,multicast,eno2,233.233.250.185,0.177,connected,369.04,358.38
SRT-CBC-01-82-1,SRT-CBC-01,Broadcast,82_VENUS_CBC01_P,CLAXON-VENUS_P,caller,eno1,15.204.160.128,SRT,10082,0.0.0.0,connected,6.655,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.211,6.650,connected,369.04,358.38
SRT-CBC-01-83-1,SRT-CBC-01,Broadcast,83_PLAYBOY-TV_CBC01_P,CLAXON-PLAYBOY-TV_P,caller,eno1,15.204.160.128,SRT,10083,0.0.0.0,connected,7.063,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.212,7.059,connected,369.04,358.38
SRT-CBC-01-84-1,SRT-CBC-01,Broadcast,84_HUSTLER-TV_CBC01_P,HUSTLER-TV_P,caller,eno1,192.235.90.156,SRT,6017,0.0.0.0,connected,5.643,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.213,5.610,connected,369.04,358.38
SRT-CBC-01-85-1,SRT-CBC-01,Broadcast,85_XTSY-XXX_CBC01_P,XTSY-XXX_P,caller,eno1,192.235.90.156,SRT,6018,0.0.0.0,connected,5.637,12/17/25 13:35,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.214,5.637,connected,369.04,358.38
