Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-05-011-1,SRT-ABC-05,Broadcast,011_CANAL8-SANJUAN_ABC05_P,CANAL8-SANJUAN_B,caller,eno1,200.41.218.26,SRT,5001,0.0.0.0,connected,6.131,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.11,6.131,connected,395.75,356.37
SRT-ABC-05-012-1,SRT-ABC-05,Broadcast,012_Chilevision_Not_B,Chilevision,caller,eno1,190.98.209.37,SRT,1112,0.0.0.0,connected,7.661,12/17/25 13:35,Chilevision_Dest,UDP,10000,multicast,eno2,238.77.25.12,7.661,connected,395.75,356.37
SRT-ABC-05-013-1,SRT-ABC-05,Broadcast,013_CBC02_ABC04_TEST,CBC02,listener,eno1,0.0.0.0,SRT,10044,0.0.0.0,disconnected,0.0,12/17/25 13:35,RCV 24B,UDP,10000,multicast,eno2,238.77.25.13,0,,395.75,356.37
SRT-ABC-05-014-1,SRT-ABC-05,Broadcast,014__BBC_ABC-MUX-16-B,BBC-MUX-03,listener,eno1,0.0.0.0,SRT,14016,0.0.0.0,connecting,0.0,12/17/25 13:35,MUX-16-B,RTP,1000,multicast,eno2,238.77.25.14,0.0,disconnected,395.75,356.37
SRT-ABC-05-015-1,SRT-ABC-05,Broadcast,015_CarasTV_ABC05_TEST-P,CarasTV_P_ABC,caller,eno1,181.30.93.40,SRT,10015,0.0.0.0,connected,6.064,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.15,6.111,connected,395.75,356.37
SRT-ABC-05-016-1,SRT-ABC-05,Broadcast,016_CarasTV_ABC05_TEST-B,TEST_CarasTV_B,caller,eno1,190.104.216.240,SRT,10012,0.0.0.0,connected,6.166,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.16,6.175,connected,395.75,356.37
SRT-ABC-05-017-1,SRT-ABC-05,Broadcast,017_ABC05_SIMPLE-DSPORTS2_P,DSPORTS2_P,multicast,eno2,239.195.6.6,UDP,8000,10.77.6.6,connected,13.939,12/17/25 13:35,SIMPLE-TV,SRT,10017,caller,eno1,138.185.64.23,0.0,disconnected,395.75,356.37
SRT-ABC-05-018-1,SRT-ABC-05,Broadcast,018_TELE12_DSPORTS_URUGUAY-ABC,DSportsUruguay,caller,eno1,179.27.83.187,SRT,10001,0.0.0.0,connecting,0.0,12/17/25 13:35,RCV,UDP,10000,multicast,eno2,238.77.25.18,0.000,disconnected,395.75,356.37
SRT-ABC-05-019-1,SRT-ABC-05,Broadcast,019_TEST_CarasTv_ P_Alternativo_ABC,CarasTv_ P_Alternativo_ABC,caller,eno1,181.45.254.21,SRT,10021,0.0.0.0,connecting,0.0,12/17/25 13:35,TEST_CarasTV_P_Alternativo_ABC,UDP,10000,multicast,eno2,238.77.25.19,0.000,disconnected,395.75,356.37
SRT-ABC-05-020-1,SRT-ABC-05,Broadcast,020_Telerama_ABC05_P,Telerama,caller,eno1,66.231.72.178,SRT,10000,0.0.0.0,connected,4.558,12/17/25 13:35,RCV-1059,UDP,10000,multicast,eno2,238.77.25.20,4.561,connected,395.75,356.37
SRT-ABC-05-021-1,SRT-ABC-05,Broadcast,021_LaTeleTuya-AAC-P_ABC,LaTeleTuya_P-VOS,caller,eno1,207.138.38.94,SRT,9000,0.0.0.0,connecting,0.0,12/17/25 13:35,
SRT-ABC-05-022-1,SRT-ABC-05,Broadcast,022_CANAL3-ROSARIO_ABC05_,CANAL3ROSARIO,caller,eno1,200.123.111.154,SRT,10022,0.0.0.0,connected,4.238,12/17/25 13:35,RCV1325B,UDP,10000,multicast,eno2,238.77.25.22,4.449,connected,395.75,356.37
SRT-ABC-05-023-1,SRT-ABC-05,Broadcast,023_TATA_ABC05_TX33-MONITOR,TX33-MONITOR,caller,eno1,130.250.134.179,SRT,10002,0.0.0.0,connected,5.391,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.23,5.391,connected,395.75,356.37
SRT-ABC-05-024-1,SRT-ABC-05,Broadcast,024_ABC_DNEWS _Youtube,DNEWS Youtube,multicast,eno2,239.195.6.8,UDP,8000,10.77.6.8,disconnected,0.0,12/17/25 13:35,DNEWS,SRT,10024,listener,eno1,0.0.0.0,0,disconnected,395.75,356.37
SRT-ABC-05-025-1,SRT-ABC-05,Broadcast,025_BloombergP_ABC,Bloomberg P to ABC,caller,,144.121.133.77,SRT,12200,0.0.0.0,connecting,0.0,12/17/25 13:35,test bloom,UDP,10000,multicast,eno2,238.77.25.25,0.000,disconnected,395.75,356.37
SRT-ABC-05-026-1,SRT-ABC-05,Broadcast,026_Boomberg-B,Boomberg-B,caller,eno1,54.207.127.59,SRT,5002,0.0.0.0,connecting,0.0,12/17/25 13:35,Bloomberg_B,UDP,10000,multicast,eno2,238.77.25.26,0.000,disconnected,395.75,356.37
SRT-ABC-05-027-1,SRT-ABC-05,Broadcast,027_CBC01_ABC05_MUX69-WAROUND-NO FUNCA,ABC05-MUX69,listener,eno1,0.0.0.0,SRT,10027,0.0.0.0,connecting,0.0,12/17/25 13:35,LAN,RTP,10000,multicast,eno2,238.77.25.27,0.000,disconnected,395.75,356.37
SRT-ABC-05-028-1,SRT-ABC-05,Broadcast,028_REMATESRURA_UY_P,REMATESRURALES_UY_P,listener,eno1,0.0.0.0,SRT,10028,0.0.0.0,connecting,0.0,12/17/25 13:35,REMATESRUL_,UDP,10000,multicast,eno2,238.77.25.28,0.000,disconnected,395.75,356.37
SRT-ABC-05-029-1,SRT-ABC-05,Broadcast,029_Stream_Munro_Dnews,Munro_Dnews,multicast,eno2,239.195.6.8,UDP,8000,10.77.6.8,connected,13.281,12/17/25 13:35,MunroDnews,SRT,10029,listener,eno1,0.0.0.0,0,disconnected,395.75,356.37
SRT-ABC-05-029-2,SRT-ABC-05,Broadcast,029_Stream_Munro_Dnews,Munro_Dnews,,,,,,,,,12/17/25 13:35,test,UDP,10000,multicast,eno2,238.77.25.29,13.284,connected,395.75,356.37
SRT-ABC-05-030-1,SRT-ABC-05,Broadcast,030_ RTS_ABC05_P,RTS Primario,caller,eno1,45.239.51.5,SRT,1030,0.0.0.0,connected,4.968,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.30,4.978,connected,395.75,356.37
SRT-ABC-05-031-1,SRT-ABC-05,Broadcast,031_Campo-Rural-TV_ABC05_P,Campo-Rural-TV,caller,eno1,201.217.133.189,SRT,10026,0.0.0.0,connected,11.080,12/17/25 13:35,RCV1274,UDP,10000,multicast,eno2,238.77.25.31,11.060,connected,395.75,356.37
SRT-ABC-05-045-1,SRT-ABC-05,Broadcast,045_CANAL9MENDOZA_ABC,CANAL9_MENDOZA,caller,eno1,190.113.164.253,SRT,20001,0.0.0.0,connected,5.939,12/17/25 13:35,RCV-ABC-1383-P,UDP,10000,multicast,eno2,238.77.25.45,6.042,connected,395.75,356.37
SRT-ABC-05-046-1,SRT-ABC-05,Broadcast,046_Televicentro_ABC05_P,Televicentro_P,caller,eno1,200.63.104.34,SRT,1030,0.0.0.0,connected,5.041,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.46,4.975,connected,395.75,356.37
SRT-ABC-05-047-1,SRT-ABC-05,Broadcast,047_LA REDONDA CANELA_ABC,REDONDA,caller,eno1,190.15.139.107,SRT,1081,0.0.0.0,connecting,0.0,12/17/25 13:35,RC-ABC-1002,UDP,10000,multicast,eno2,238.77.25.47,0.000,disconnected,395.75,356.37
SRT-ABC-05-049-1,SRT-ABC-05,Broadcast,049_TATA-DNEWS_ABC05_ARI-POC,TATA_GVAMPP,listener,eno1,0.0.0.0,SRT,10049,0.0.0.0,connecting,0.0,12/17/25 13:35,
SRT-ABC-05-050-1,SRT-ABC-05,Broadcast,050_ABC05_TATA-DNEWS_POC_El Gourmet,ex-DNEWS_LUMINA_El Gourmet,multicast,eno2,239.77.16.14,UDP,8999,10.77.22.14,connected,15.324,12/17/25 13:35,TATA_GVAMPP,SRT,10050,caller,eno1,147.185.255.237,15.324,connected,395.75,356.37
SRT-ABC-05-051-1,SRT-ABC-05,Broadcast,051_BBC01_ABC05_MUX-13B_BK,BBC01-MUX-13B,caller,eno1,189.28.24.97,SRT,10051,0.0.0.0,connected,30.944,12/17/25 13:35,UTPS01,RTP,10000,multicast,eno2,238.77.25.51,30.867,connected,395.75,356.37
SRT-ABC-05-052-1,SRT-ABC-05,Broadcast,052_BBC01_ABC05_MUX-15B_BK,BBC01-MUX-15B,caller,eno1,189.28.24.97,SRT,10052,0.0.0.0,connected,30.942,12/17/25 13:35,UTPS02,RTP,10000,multicast,eno2,238.77.25.52,30.866,connected,395.75,356.37
SRT-ABC-05-053-1,SRT-ABC-05,Broadcast,053_BBC01_ABC05_MUX-16B_BK,BBC01-MUX-16B,caller,eno1,189.28.24.97,SRT,10053,0.0.0.0,connected,36.082,12/17/25 13:35,UTPS03,RTP,10000,multicast,eno2,238.77.25.53,35.992,connected,395.75,356.37
SRT-ABC-05-054-1,SRT-ABC-05,Broadcast,054_BBC01_ABC05_MUX-18B_BK,BBC01-MUX-18B,caller,eno1,189.28.24.97,SRT,10054,0.0.0.0,connected,36.091,12/17/25 13:35,UTPS04,RTP,10000,multicast,eno2,238.77.25.54,36.000,connected,395.75,356.37
SRT-ABC-05-055-1,SRT-ABC-05,Broadcast,055_Telerama-ABC,Telerama Prov,caller,eno1,181.175.114.82,SRT,10000,0.0.0.0,connecting,0.0,12/17/25 13:35,RCv 1059,UDP,10000,multicast,eno2,238.77.25.55,0.000,disconnected,395.75,356.37
SRT-ABC-05-056-1,SRT-ABC-05,Broadcast,056_TIGO-SPORTS_ABC05_P,TIGO-SPORTS,caller,eno1,190.128.173.170,SRT,3015,0.0.0.0,connected,4.097,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.56,4.097,connected,395.75,356.37
SRT-ABC-05-057-1,SRT-ABC-05,Broadcast,057_INTI_TV_PRIMARIO,INTI,caller,eno1,200.7.211.114,SRT,20104,0.0.0.0,connected,7.151,12/17/25 13:35,INTI,UDP,10000,multicast,eno2,238.77.25.57,7.151,connected,395.75,356.37
SRT-ABC-05-058-1,SRT-ABC-05,Broadcast,058_ABC05_TATA-PLACA_TEST,placa,multicast,eno2,238.77.25.200,UDP,10000,10.77.12.185,connection established,0.0,12/17/25 13:35,TATA_GVAMPP,SRT,10050,caller,eno1,147.185.255.237,0.0,disconnected,395.75,356.37
SRT-ABC-05-059-1,SRT-ABC-05,Broadcast,059_TIGO-SPORTS+_ABC05_P,TIGO-SPORTS+,caller,eno1,190.128.173.170,SRT,3010,0.0.0.0,connected,6.138,12/17/25 13:35,IRD-1270_P,UDP,10000,multicast,eno2,238.77.25.59,6.123,connected,395.75,356.37
SRT-ABC-05-060-1,SRT-ABC-05,Broadcast,060_TIGO-SPORTS3_ABC05_P,TIGO-SPORTS3,caller,eno1,190.128.173.170,SRT,3009,0.0.0.0,connecting,0.0,12/17/25 13:35,IRD-1270_B,UDP,10000,multicast,eno2,238.77.25.60,0.0,disconnected,395.75,356.37
SRT-ABC-05-062-1,SRT-ABC-05,Broadcast,062_WINSPORTS+_ABC05_EMERGENCIA,WINSPORTS+,caller,eno1,186.155.246.140,SRT,5041,0.0.0.0,connected,12.259,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.62,12.259,connected,395.75,356.37
SRT-ABC-05-063-1,SRT-ABC-05,Broadcast,063_Teleamazonas,Teleamazonas_Guayaquil,caller,eno1,179.60.189.93,SRT,15000,0.0.0.0,disconnected,0.0,12/17/25 13:35,RCV_TeleAmz,UDP,10000,multicast,eno2,238.77.25.63,0.0,disconnected,395.75,356.37
SRT-ABC-05-070-1,SRT-ABC-05,Broadcast,070_ABC05_TATA_Space (Sur)_BK,Space (Sur)_BK,multicast,eno2,239.77.17.1,UDP,8999,10.77.23.1,connected,10.216,12/17/25 13:35,TATA,SRT,10050,caller,eno1,147.185.255.113,10.216,connected,395.75,356.37
SRT-ABC-05-089-1,SRT-ABC-05,Broadcast,089_TVPLUS_ABC05_BK,TVPLUS,caller,eno1,190.151.11.124,SRT,9110,0.0.0.0,connected,6.099,12/17/25 13:35,RCV1372B,UDP,10000,multicast,eno2,238.77.25.89,6.151,connected,395.75,356.37
SRT-ABC-05-091-1,SRT-ABC-05,Broadcast,091_TATA_ABC05_TEST-01,TATA-SERVER-01,caller,eno1,147.185.255.109,SRT,10026,0.0.0.0,connected,8.161,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.91,8.180,connected,395.75,356.37
SRT-ABC-05-092-1,SRT-ABC-05,Broadcast,092_TATA_ABC05_TEST-02,TATA-SERVER-02,caller,eno1,147.185.255.113,SRT,10042,0.0.0.0,connecting,0.0,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.92,0.000,disconnected,395.75,356.37
SRT-ABC-05-093-1,SRT-ABC-05,Broadcast,093_TATA_ABC05_TEST-03,TATA_SERVER-03,caller,eno1,147.185.255.109,SRT,10040,0.0.0.0,connecting,0.0,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.93,0.000,disconnected,395.75,356.37
SRT-ABC-05-094-1,SRT-ABC-05,Broadcast,094_TATA_ABC05_TEST-04,TATA_SERVER-04,caller,eno1,147.185.255.109,SRT,10050,0.0.0.0,connecting,0.0,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.94,0.000,disconnected,395.75,356.37
SRT-ABC-05-095-1,SRT-ABC-05,Broadcast,095_TATA_ABC05_TEST-05,TATA_SERVER-05,caller,eno1,147.185.255.109,SRT,10060,0.0.0.0,connected,8.188,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.95,8.200,connected,395.75,356.37
SRT-ABC-05-096-1,SRT-ABC-05,Broadcast,096_TATA_ABC05_TEST-06,TATA_SERVER-06,caller,eno1,147.185.255.109,SRT,10070,0.0.0.0,connection established,0.0,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.96,0.000,disconnected,395.75,356.37
SRT-ABC-05-097-1,SRT-ABC-05,Broadcast,097_TATA_ABC05_TEST-07,TATA_SERVER-07,caller,eno1,147.185.255.109,SRT,10080,0.0.0.0,connected,8.199,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.97,8.156,connected,395.75,356.37
SRT-ABC-05-098-1,SRT-ABC-05,Broadcast,098_TATA_ABC05_TEST-08,TATA_SERVER-08,caller,eno1,147.185.255.113,SRT,10010,0.0.0.0,connected,8.184,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.98,8.169,connected,395.75,356.37
SRT-ABC-05-099-1,SRT-ABC-05,Broadcast,099_TATA_ABC05_TEST-09,TATA_SERVER-09,caller,eno1,147.185.255.110,SRT,10016,0.0.0.0,connected,8.200,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.99,8.151,connected,395.75,356.37
SRT-ABC-05-107-1,SRT-ABC-05,Broadcast,107_TVAGRO_ABC05_BK,TVAGRO_BK,caller,eno1,179.1.112.150,SRT,6276,0.0.0.0,connected,5.125,12/17/25 13:35,LAN,UDP,10000,multicast,eno2,238.77.25.107,5.123,connected,395.75,356.37
SRT-ABC-05-110-CANAL7-MENDOZA-B-1,SRT-ABC-05,Broadcast,110-CANAL7-MENDOZA-B,CANAL7-MENDOZA-B,caller,eno1,190.113.164.51,SRT,12511,0.0.0.0,connecting,0.0,12/17/25 13:35,RCV,UDP,10000,multicast,eno2,238.77.25.110,0.000,disconnected,395.75,356.37
SRT-ABC-05-113-1,SRT-ABC-05,Broadcast,113_TVAGRO-P-TEST,TVAGRO-TEST,caller,eno1,190.90.98.25,SRT,6275,0.0.0.0,connecting,0.0,12/17/25 13:35,
SRT-ABC-05-114-1,SRT-ABC-05,Broadcast,114_TVES_PRI-ABC_TEST,TVES_PRI-ABC_TEST,caller,eno1,200.11.217.60,SRT,20001,0.0.0.0,disconnected,0.0,12/17/25 13:35,
SRT-ABC-05-118-TELETRACK-ABC5-1,SRT-ABC-05,Broadcast,118-TELETRACK-ABC5,TELETRACK,caller,eno1,srt2.grupoz.cl,SRT,12000,0.0.0.0,connected,7.166,12/17/25 13:35,RCV1384B,UDP,10000,multicast,eno2,238.77.25.118,7.121,connected,395.75,356.37
SRT-ABC-05-119-Test CAracol-1,SRT-ABC-05,Broadcast,119-Test CAracol,Caracol P,caller,eno1,190.216.158.237,SRT,3020,0.0.0.0,connecting,0.0,12/17/25 13:35,
SRT-ABC-05-61-1,SRT-ABC-05,Broadcast,61_winsports_abc05_emergencia,winsports,caller,eno1,10.10.10.10,SRT,10061,0.0.0.0,connecting,0.0,12/17/25 13:35,lan,UDP,10000,multicast,eno2,238.77.25.61,0.000,disconnected,395.75,356.37
SRT-ABC-05-Test_DNEWSRadio-1,SRT-ABC-05,Broadcast,Test_DNEWSRadio,Radio,multicast,eno2,238.77.51.19,UDP,10000,238.77.51.19,disconnected,0.0,12/17/25 13:35,
