Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-COBC-02-09-1,SRT-COBC-02,Broadcast,09_TX-69-MUX-CBC-CoBC,CBC SRT B,listener,,0.0.0.0,SRT,14169,0.0.0.0,connected,47.423,12/17/25 13:36,TX-69-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.69,47.307,connected,296.46,236.29
SRT-COBC-02-10-1,SRT-COBC-02,Broadcast,10_TX68B-MUX-ABC_COBC,TX68B-MUX-ABC,listener,ens33,0.0.0.0,SRT,14068,0.0.0.0,connected,41.231,12/17/25 13:36,TX-68-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.68,41.128,connected,296.46,236.29
SRT-COBC-02-11-1,SRT-COBC-02,Broadcast,11_TX70B-MUX-ABC_COBC02,TX70B-MUX-ABC,listener,ens33,0.0.0.0,SRT,14070,0.0.0.0,connected,47.930,12/17/25 13:36,70 SRT Test,SRT,14270,listener,,0.0.0.0,0,disconnected,296.46,236.29
SRT-COBC-02-11-2,SRT-COBC-02,Broadcast,11_TX70B-MUX-ABC_COBC02,TX70B-MUX-ABC,,,,,,,,,12/17/25 13:36,TX-70-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.70,47.810,connected,296.46,236.29
SRT-COBC-02-12-1,SRT-COBC-02,Broadcast,12_TX76B-MUX-ABC_COBC,TX76B-MUX-ABC,listener,ens33,0.0.0.0,SRT,14076,0.0.0.0,connected,41.251,12/17/25 13:36,TX-76-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.76,41.147,connected,296.46,236.29
SRT-COBC-02-13-1,SRT-COBC-02,Broadcast,13_TX88B-MUX-ABC_COBC,TX88B-MUX-ABC,listener,ens33,0.0.0.0,SRT,14088,0.0.0.0,connected,47.930,12/17/25 13:36,TX-88-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.88,47.810,connected,296.46,236.29
SRT-COBC-02-14-1,SRT-COBC-02,Broadcast,14_TX-65-MUX-CBC-COBC,CBC SRT B,listener,,0.0.0.0,SRT,14165,0.0.0.0,connecting,0.0,12/17/25 13:36,BBC-2,SRT,14025,caller,ens32,189.28.24.97,0.0,disconnected,296.46,236.29
SRT-COBC-02-14-2,SRT-COBC-02,Broadcast,14_TX-65-MUX-CBC-COBC,CBC SRT B,,,,,,,,,12/17/25 13:36,TX-65-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.65,0.0,disconnected,296.46,236.29
SRT-COBC-02-15-1,SRT-COBC-02,Broadcast,15_TX-66-MUX-CBC-COBC,CBC SRT B,listener,,0.0.0.0,SRT,14166,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-66-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.66,0,,296.46,236.29
SRT-COBC-02-16-1,SRT-COBC-02,Broadcast,16_TX-67-MUX-CBC-COBC,CBC SRT B,listener,,0.0.0.0,SRT,14167,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-67-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.67,0,,296.46,236.29
SRT-COBC-02-17-1,SRT-COBC-02,Broadcast,17_TX-73-MUX-CBC-CoBC,CBC SRT B,listener,,0.0.0.0,SRT,14173,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-73-vUTPS-B,RTP,5090,multicast,ens32,239.9.251.73,0,,296.46,236.29
SRT-COBC-02-18-1,SRT-COBC-02,Broadcast,18_TX65B-VUTPS-CBC_COBC,TX65-UTPS-CBC,listener,ens33,0.0.0.0,SRT,14065,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX65_MOD,RTP,5080,multicast,ens32,239.77.218.65,0,,296.46,236.29
SRT-COBC-02-19-1,SRT-COBC-02,Broadcast,19_TX66B-VUTPS-CBC_COBC,TX66-VUTPS-ABC,listener,,0.0.0.0,SRT,14066,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-66,RTP,5080,multicast,ens32,239.77.218.66,0,,296.46,236.29
SRT-COBC-02-20-1,SRT-COBC-02,Broadcast,20_TX67B-vUTPS-CBC_COBC,TX67B-vUTPS-CBC,listener,ens33,0.0.0.0,SRT,14067,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-67,RTP,5080,multicast,ens32,239.77.218.67,0,,296.46,236.29
SRT-COBC-02-21-1,SRT-COBC-02,Broadcast,21_TX68B-UTPS-ABC_COBC,TX68-UTPS-ABC,listener,,0.0.0.0,SRT,14068,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-68,RTP,5080,multicast,ens32,239.77.218.68,0,,296.46,236.29
SRT-COBC-02-22-1,SRT-COBC-02,Broadcast,22_TX69B-UTPS-CBC_COBC,TX69-UTPS-CBC,listener,ens33,0.0.0.0,SRT,14069,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-69,RTP,5080,multicast,ens32,239.77.218.69,0,,296.46,236.29
SRT-COBC-02-23-1,SRT-COBC-02,Broadcast,23_TX70B-UTPS-ABC_COBC,TX70-UTPS-ABC,listener,ens33,0.0.0.0,SRT,14070,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-70,RTP,5080,multicast,ens32,239.77.218.70,0,,296.46,236.29
SRT-COBC-02-24-1,SRT-COBC-02,Broadcast,24_TX73B-UTPS-CBC_COBC,TX73-UTPS-CBC,listener,ens33,0.0.0.0,SRT,14073,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-73,RTP,5080,multicast,ens32,239.77.218.73,0,,296.46,236.29
SRT-COBC-02-25-1,SRT-COBC-02,Broadcast,25_TX76B-UTPS-ABC_COBC,TX76-UTPS-ABC,listener,ens33,0.0.0.0,SRT,14075,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-76,RTP,5080,multicast,ens32,239.77.218.76,0,,296.46,236.29
SRT-COBC-02-26-1,SRT-COBC-02,Broadcast,26_TX88B-UTPS-ABC_COBC,TX88-UTPS-ABC,listener,,0.0.0.0,SRT,14088,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-88,RTP,5080,multicast,ens32,239.77.218.88,0,,296.46,236.29
SRT-COBC-02-27-1,SRT-COBC-02,Broadcast,27_COBC02-ABC04_EVC01-P3,EVC01-P3,unicast,,rtsp://172.22.96.51/hiProxy_port3,RTSP,554,0.0.0.0,disconnected,0.0,12/17/25 13:36,ABC04,SRT,10050,caller,,168.195.108.104,0.000,disconnected,296.46,236.29
SRT-COBC-02-71-1,SRT-COBC-02,Broadcast,71_akamai_cobc02_poc,akamai_return,caller,ens33,172.233.26.67,SRT,6002,0.0.0.0,connecting,0.0,12/17/25 13:36,lan_cobc02,UDP,10000,multicast,ens34,238.77.26.71,0.000,disconnected,296.46,236.29
SRT-COBC-02-95-1,SRT-COBC-02,Broadcast,95_AWSOUT_SRT-COBC-02,AWS_34.237.199.62,listener,,0.0.0.0,SRT,10031,0.0.0.0,disconnected,0.0,12/17/25 13:36,LAN,UDP,10000,multicast,ens32,238.77.28.95,0,,296.46,236.29
