Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-01-010-1,SRT-ABC-01,Broadcast,010_CBC_ABC_POC-OCC,CBC-POC-OCC,listener,,0.0.0.0,SRT,10028,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN-IRD-xx,UDP,10000,multicast,,238.77.21.6,0.0,disconnected,363.48,320.00
SRT-ABC-01-011-1,SRT-ABC-01,Broadcast,011_CBC_ABC_TATA CHN1_LiveSports,CHN1_LiveSports,listener,eno1,0.0.0.0,SRT,10018,0.0.0.0,connecting,0.0,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.11,0.0,disconnected,363.48,320.00
SRT-ABC-01-012-1,SRT-ABC-01,Broadcast,012_CBC_ABC_TATA CHN2_AD Insertion,CHN2_AD Insertion,listener,eno1,0.0.0.0,SRT,10032,0.0.0.0,connecting,0.0,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.12,0.000,disconnected,363.48,320.00
SRT-ABC-01-013-1,SRT-ABC-01,Broadcast,013_COBC02_ABC01_PID-MON-02,COBC02-PID-MON-02,listener,eno1,0.0.0.0,SRT,14005,0.0.0.0,connecting,0.0,12/17/25 13:34,DEC-TOC-02,UDP,10000,multicast,eno2,238.77.21.13,0.000,disconnected,363.48,320.00
SRT-ABC-01-014-1,SRT-ABC-01,Broadcast,014_CBC_ABC_TATA CHN3_PPV,TATA CHN3_PPV,listener,eno1,0.0.0.0,SRT,10033,0.0.0.0,connecting,0.0,12/17/25 13:34,lan,UDP,10000,multicast,eno2,238.77.21.14,0.0,disconnected,363.48,320.00
SRT-ABC-01-015-1,SRT-ABC-01,Broadcast,015_LATINA_NOTICIAS-ABC01-PRI,LATINA_NOTICIAS-PRI,listener,eno1,0.0.0.0,SRT,10015,0.0.0.0,connected,6.225,12/17/25 13:34,LATINA_NOTICIAS_P,UDP,10000,multicast,eno2,238.77.21.15,5.750,connected,363.48,320.00
SRT-ABC-01-016-1,SRT-ABC-01,Broadcast,016_KZO_ABC01_B,KZO-HD,listener,eno1,0.0.0.0,SRT,10013,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN,UDP,10000,multicast,eno2,238.77.21.16,0.000,disconnected,363.48,320.00
SRT-ABC-01-017-1,SRT-ABC-01,Broadcast,017_MORBIDOTV_TEST,MorbidoTV,caller,eno1,38.108.83.72,SRT,9010,0.0.0.0,connection established,0.0,12/17/25 13:34,
SRT-ABC-01-018-1,SRT-ABC-01,Broadcast,018_CBC_ECUAVISA P,CBC SRT A,listener,eno1,0.0.0.0,SRT,10031,0.0.0.0,connecting,0.0,12/17/25 13:34,LAN_FINAL,UDP,10000,multicast,eno2,238.77.21.18,0.000,disconnected,363.48,320.00
SRT-ABC-01-018-2,SRT-ABC-01,Broadcast,018_CBC_ECUAVISA P,CBC SRT A,,,,,,,,,12/17/25 13:34,Video Network,UDP,10090,unicast,eno2,192.168.10.10,0.0,disconnected,363.48,320.00
