Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-COBC-01-09-2,SRT-COBC-01,Broadcast,09_CoBC-PID-Filter 2,Sencore-2,,,,,,,,,12/17/25 13:36,Pid-Filter 2 - CoBC-CBC-intr,SRT,14006,caller,,99.193.236.203,0.000,disconnected,268.17,131.11
SRT-COBC-01-10-1,SRT-COBC-01,Broadcast,10_TX-69-MUX-CBC-CoBC,CBC SRT P,listener,,0.0.0.0,SRT,14169,0.0.0.0,connected,47.412,12/17/25 13:36,TX-69-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.69,47.293,connected,268.17,131.11
SRT-COBC-01-11-1,SRT-COBC-01,Broadcast,11_TX68P-MUX-ABC_COBC,TX68P-MUX-ABC,listener,ens33,0.0.0.0,SRT,14068,0.0.0.0,connecting,0.0,12/17/25 13:36,BBC-TEST,SRT,14025,caller,ens33,189.28.24.97,0.0,disconnected,268.17,131.11
SRT-COBC-01-11-2,SRT-COBC-01,Broadcast,11_TX68P-MUX-ABC_COBC,TX68P-MUX-ABC,,,,,,,,,12/17/25 13:36,TX-68-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.68,0.000,disconnected,268.17,131.11
SRT-COBC-01-12-1,SRT-COBC-01,Broadcast,12_TX70P-MUX-ABC_COBC,TX70P-MUX-ABC,listener,ens33,0.0.0.0,SRT,14070,0.0.0.0,connected,47.932,12/17/25 13:36,TX-70-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.70,0.0,disconnected,268.17,131.11
SRT-COBC-01-13-1,SRT-COBC-01,Broadcast,13_TX76P-MUX-ABC_COBC,TX76P-MUX-ABC,listener,ens33,0.0.0.0,SRT,14076,0.0.0.0,connected,41.230,12/17/25 13:36,TX-76-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.76,41.127,connected,268.17,131.11
SRT-COBC-01-14-1,SRT-COBC-01,Broadcast,14_TX88P-MUX-ABC_COBC,TX88P-MUX-ABC,listener,ens33,0.0.0.0,SRT,14088,0.0.0.0,connecting,0.0,12/17/25 13:36,TX-88-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.88,0.000,disconnected,268.17,131.11
SRT-COBC-01-15-1,SRT-COBC-01,Broadcast,15_TX-65-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14165,0.0.0.0,disconnected,0.0,12/17/25 13:36,BBC-TX-65-B-MUX,SRT,14025,caller,ens33,189.28.24.97,0,disconnected,268.17,131.11
SRT-COBC-01-15-2,SRT-COBC-01,Broadcast,15_TX-65-MUX-CBC-COBC,CBC SRT P,,,,,,,,,12/17/25 13:36,TX-65-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.65,0,,268.17,131.11
SRT-COBC-01-16-1,SRT-COBC-01,Broadcast,16_TX-66-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14166,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-66-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.66,0,,268.17,131.11
SRT-COBC-01-17-1,SRT-COBC-01,Broadcast,17_TX-67-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14167,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-67-vUTPS-P,RTP,5090,multicast,ens32,239.9.250.67,0,,268.17,131.11
SRT-COBC-01-18-1,SRT-COBC-01,Broadcast,18_TX-73-MUX-CBC-COBC,CBC SRT P,listener,,0.0.0.0,SRT,14173,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-73-vUPTS-P,RTP,5090,multicast,ens32,239.9.250.73,0,,268.17,131.11
SRT-COBC-01-19-1,SRT-COBC-01,Broadcast,19_TX65P-vUPTS-CBC_COBC,TX65-UTPS,listener,,0.0.0.0,SRT,14065,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX65-MOD,RTP,5080,multicast,ens32,239.77.206.65,0,,268.17,131.11
SRT-COBC-01-20-1,SRT-COBC-01,Broadcast,20_TX66P-vUTPS-CBC_COBC,TX66-UTPS,listener,,0.0.0.0,SRT,14066,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-66,RTP,5080,multicast,ens32,239.77.206.66,0,,268.17,131.11
SRT-COBC-01-21-1,SRT-COBC-01,Broadcast,21_TX67P-vUTPS-CBC_COBC,TX67P-vUTPS-CBC,listener,,0.0.0.0,SRT,14067,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-67,RTP,5080,multicast,ens32,239.77.206.67,0,,268.17,131.11
SRT-COBC-01-22-1,SRT-COBC-01,Broadcast,22_TX68P-UTPS-ABC_COBC,TX68-UTPS-ABC,listener,,0.0.0.0,SRT,14068,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-68,RTP,5080,multicast,ens32,239.77.206.68,0,,268.17,131.11
SRT-COBC-01-23-1,SRT-COBC-01,Broadcast,23_TX69P-UTPS-CBC_COBC,TX69-UTPS,listener,ens33,0.0.0.0,SRT,14069,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-69,RTP,5080,multicast,ens32,239.77.206.69,0,,268.17,131.11
SRT-COBC-01-25-1,SRT-COBC-01,Broadcast,25_TX73P-vUTPS-CBC_COBC,TX73-UTPS,listener,ens33,0.0.0.0,SRT,14073,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-73,RTP,5080,multicast,ens32,239.77.206.73,0,,268.17,131.11
SRT-COBC-01-26-1,SRT-COBC-01,Broadcast,26_TX76P-UTPS-ABC_COBC,TX76-UTPS-ABC,listener,,0.0.0.0,SRT,14075,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-76,RTP,5080,multicast,ens32,239.77.206.76,0,,268.17,131.11
SRT-COBC-01-27-1,SRT-COBC-01,Broadcast,27_TX88P-UTPS-ABC_COBC,TX88-UTPS-ABC,listener,,0.0.0.0,SRT,14088,0.0.0.0,disconnected,0.0,12/17/25 13:36,TX-88,RTP,5080,multicast,ens32,239.77.206.88,0,,268.17,131.11
SRT-COBC-01-28-1,SRT-COBC-01,Broadcast,28_COBC-PID_MON-02,SENCORE-02,multicast,ens32,239.77.204.113,UDP,10000,10.77.204.113,connection established,0.0,12/17/25 13:36,
SRT-COBC-01-29-1,SRT-COBC-01,Broadcast,29_ABC-MUX70-P_FEC,ABC-MUX70-P,caller,ens33,10.177.58.101,SRT,14170,0.0.0.0,disconnected,0.0,12/17/25 13:36,ABC-MUX70-P_FEC,UDP,5090,multicast,ens32,239.9.250.170,0,,268.17,131.11
SRT-COBC-01-30-1,SRT-COBC-01,Broadcast,30_BBC01_COBC01_MUX18_P,BBC-MUX18_P,caller,,189.28.24.97,SRT,14025,0.0.0.0,connecting,0.0,12/17/25 13:36,
SRT-COBC-01-32-1,SRT-COBC-01,Broadcast,32_ABC01_COBC01_DSPORTS_BORRAR,ABC01-F01_DSPORTS,listener,ens33,0.0.0.0,SRT,10032,0.0.0.0,connecting,0.0,12/17/25 13:36,SIMPLE-TEST,SRT,2106,caller,ens33,138.185.64.22,0.000,disconnected,268.17,131.11
SRT-COBC-01-CBC1 TEST-1,SRT-COBC-01,Broadcast,CBC1 TEST,CBC TEST,caller,,99.193.236.205,SRT,10034,0.0.0.0,connecting,0.0,12/17/25 13:36,
