Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-04-021-1,SRT-ABC-04,Broadcast,021_ABC04_CBC02_FX-HD_BK,FX-HD_BK,multicast,ens34,239.77.17.58,UDP,8999,10.77.23.58,connected,12.259,06/01/26 10:06,CBC02,SRT,10022,caller,ens33,154.197.114.205,12.259,connected,317.91,424.11
SRT-ABC-04-022-1,SRT-ABC-04,Broadcast,022_ABC04_CBC02_Std-UniversalHD_BK,Std-UniversalHD_B,multicast,ens34,239.77.17.16,UDP,8999,10.77.23.16,connected,12.259,06/01/26 10:06,CBC02,SRT,10023,caller,ens33,154.197.114.205,12.259,connected,317.91,424.11
SRT-ABC-04-023-1,SRT-ABC-04,Broadcast,023_ABC04_CBC02_UComedy-HD_BK,UComedy-HD_B,multicast,ens34,239.77.29.8,UDP,8999,10.77.29.8,connected,9.194,06/01/26 10:06,CBC02,SRT,10024,caller,ens33,154.197.114.205,9.194,connected,317.91,424.11
SRT-ABC-04-025-1,SRT-ABC-04,Broadcast,025_PMP_SRT04_GH-CAM01_BK,STD-PAMPA-GH-CAM01_BK,listener,ens33,0.0.0.0,SRT,10025,0.0.0.0,connected,6.763,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.25,6.763,connected,317.91,424.11
SRT-ABC-04-026-1,SRT-ABC-04,Broadcast,026_PMP_SRT04_GH-CAM02_BK,STD-PAMPA-GH-CAM02_BK,listener,ens33,0.0.0.0,SRT,10026,0.0.0.0,connected,6.763,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.26,6.763,connected,317.91,424.11
SRT-ABC-04-027-1,SRT-ABC-04,Broadcast,027_PMP_SRT04_GH-CAM03_BK,STD-PAMPA-GH-CAM03_BK,listener,ens33,0.0.0.0,SRT,10027,0.0.0.0,connected,6.763,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.27,6.763,connected,317.91,424.11
SRT-ABC-04-028-1,SRT-ABC-04,Broadcast,028_PMP_SRT04_GH-CAM04_BK,STD-PAMPA-GH-CAM04_BK,listener,ens33,0.0.0.0,SRT,11028,0.0.0.0,connected,6.745,06/01/26 10:06,LAN,UDP,10000,multicast,ens34,238.77.24.28,6.745,connected,317.91,424.11
SRT-ABC-04-031-1,SRT-ABC-04,Broadcast,031_Campo-Rural-TV_ABC04_BK,Campo Rural TV ABC BK,caller,ens33,201.217.149.66,SRT,10028,0.0.0.0,connected,10.654,06/01/26 10:06,RCV1274B,UDP,10000,multicast,ens34,238.77.24.31,10.648,connected,317.91,424.11
SRT-ABC-04-035-1,SRT-ABC-04,Broadcast,035_TX70-MUXB-ABC_COBC,TX70-MUXB-ABC,multicast,ens34,239.77.24.1,UDP,5090,10.77.24.1,connected,47.930,06/01/26 10:06,COBC-02,SRT,14170,caller,ens33,191.102.239.102,0.000,disconnected,317.91,424.11
SRT-ABC-04-040-1,SRT-ABC-04,Broadcast,040_ABC04_SIMPLE-TV-ONDIRECTV-NORTE_BK,ONDIRECTV-NORTE-BK,multicast,ens34,239.77.40.190,UDP,8000,10.77.54.71,connected,10.219,06/01/26 10:06,SIMPLE TV-BK,SRT,2105,caller,ens33,138.185.64.45,10.216,connected,317.91,424.11
SRT-ABC-04-041-1,SRT-ABC-04,Broadcast,041_ABC04_CBC02_MTV00_B_BORRAR_HHH,RCV1356_MTV00_B,multicast,ens34,239.77.17.164,UDP,8999,10.77.23.164,disconnected,0.0,06/01/26 10:06,CBC02_MTV00,SRT,10020,caller,ens33,99.193.236.205,0.0,disconnected,317.91,424.11
SRT-ABC-04-042-1,SRT-ABC-04,Broadcast,042_ABC04_CBC02_TeenNick_BK_TEST,rcv1354_TeenNick_BK,multicast,ens34,239.77.17.162,UDP,8999,10.77.23.162,connected,13.281,06/01/26 10:06,CBC02-Teen Nick,SRT,10021,caller,ens33,154.197.114.205,13.281,connected,317.91,424.11
SRT-ABC-04-050-1,SRT-ABC-04,Broadcast,050_LaTeleTuya-AAC_ABC04_BK,TLT_B_AAC_BK,caller,ens33,38.255.85.84,SRT,9011,0.0.0.0,connecting,0.0,06/01/26 10:06,VOS-TLT-AAC-B,UDP,10000,multicast,ens34,238.77.24.50,0.000,disconnected,317.91,424.11
SRT-ABC-04-052-1,SRT-ABC-04,Broadcast,052_ABC04_CBC_U-1575-UNRE_P ,REALITY,multicast,ens34,239.80.17.35,UDP,8999,10.77.23.35,connected,12.259,06/01/26 10:06,CBC-01,SRT,10052,listener,ens33,0.0.0.0,12.259,connected,317.91,424.11
SRT-ABC-04-055-1,SRT-ABC-04,Broadcast,055_LA_REDONDA_CANELA_ABC,CANELA,caller,ens33,190.12.54.171,SRT,1021,0.0.0.0,connecting,0.0,06/01/26 10:06,CANELA-DEST,UDP,10000,multicast,ens34,238.77.24.40,0.000,disconnected,317.91,424.11
SRT-ABC-04-056-1,SRT-ABC-04,Broadcast,056_CARACOL-OTT_ABC04_BK,CARACOL,caller,ens33,185.122.242.38,SRT,3002,0.0.0.0,connected,5.488,06/01/26 10:06,RCV,UDP,10000,multicast,ens34,238.77.24.56,5.488,connected,317.91,424.11
