Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-01-056-3,SRT-ABC-01,Broadcast,056_ABC01_DFIGHT_PRI,ENC9007P,,,,,,,,,07/16/25 11:26,DFIGHT-P,SRT,10056.0,listener,eno1,0.0.0.0,10.219,connected,431.57,241.4
SRT-ABC-01-057-1,SRT-ABC-01,Broadcast,057_DnewsChile_ABC,57_DnewsChile_ABC,caller,eno1,200.54.176.83,SRT,22012.0,0.0.0.0,connecting,0.0,07/16/25 11:26,TEST-CHILE DNEWS,UDP,10000.0,multicast,eno2,238.77.21.57,0.0,disconnected,431.57,241.4
SRT-ABC-01-059-1,SRT-ABC-01,Broadcast,059_Andes TV (Dnews Peru)_ABC_P,Andes TV (Dnews Peru)_ABC_P,caller,eno1,161.132.222.211,SRT,10001.0,0.0.0.0,connecting,0.0,07/16/25 11:26,AndesTV,UDP,10000.0,multicast,eno2,238.77.21.59,0.0,disconnected,431.57,241.4
SRT-ABC-01-060-1,SRT-ABC-01,Broadcast,060_CBC01_ABC01_ITX-PPV01_P,ITX-PPV01_P,listener,eno1,0.0.0.0,SRT,10060.0,0.0.0.0,connected,12.259,07/16/25 11:26,lan,UDP,10000.0,multicast,eno2,238.77.21.60,12.259,connected,431.57,241.4
SRT-ABC-01-061-1,SRT-ABC-01,Broadcast,061_CBC01_ABC01_ITX-PPV02_P,ITX-PPV02_P,listener,eno1,0.0.0.0,SRT,10061.0,0.0.0.0,connected,12.259,07/16/25 11:26,lan,UDP,10000.0,multicast,eno2,238.77.21.61,12.259,connected,431.57,241.4
SRT-ABC-01-062-1,SRT-ABC-01,Broadcast,062_CBC01_ABC01_ITX-PPV03_P,ITX-PPV03_P,listener,eno1,0.0.0.0,SRT,10062.0,0.0.0.0,connected,12.266,07/16/25 11:26,lan,UDP,10000.0,multicast,eno2,238.77.21.62,12.26,connected,431.57,241.4
SRT-ABC-01-063-1,SRT-ABC-01,Broadcast,063_CBC01_ABC01_ITX-PPV04_P,ITX-PPV04_P,listener,eno1,0.0.0.0,SRT,10066.0,0.0.0.0,connected,12.255,07/16/25 11:26,lan,UDP,10000.0,multicast,eno2,238.77.21.63,12.259,connected,431.57,241.4
SRT-ABC-01-064-1,SRT-ABC-01,Broadcast,064_CBC01_ABC01_ITX-PPV05_P,ITX-PPV05_P,listener,eno1,0.0.0.0,SRT,10067.0,0.0.0.0,connected,12.266,07/16/25 11:26,lan,UDP,10000.0,multicast,eno2,238.77.21.64,12.259,connected,431.57,241.4
SRT-ABC-01-065-1,SRT-ABC-01,Broadcast,065_PRG_ABC_2°BACKUP,PRG_BACKUP,caller,eno1,181.12.151.124,SRT,9099.0,0.0.0.0,connecting,0.0,07/16/25 11:26,PRG_TEST,UDP,10000.0,multicast,eno2,238.77.21.65,0.0,disconnected,431.57,241.4
SRT-ABC-01-095-1,SRT-ABC-01,Broadcast,095_TVPLUS_ABC01_P,TVPlus,caller,eno1,190.215.167.4,SRT,9010.0,0.0.0.0,connected,6.095,07/16/25 11:26,RCV1372P,UDP,10000.0,multicast,eno2,238.77.21.95,6.069,connected,431.57,241.4
