Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-OTT-04-1060_DSports ECU_LL_DR-1,SRT-ABC-OTT-04,Broadcast,1060_DSports ECU_LL_DR,1060_DSports ECU_DR,multicast,ens192,239.195.10.10,RTP,8000,10.77.10.9,connected,13.475,05/29/26 12:50,To JBC_LL,SRT,10153,caller,ens224,189.28.31.6,13.356,connected,380.58,375.09
SRT-ABC-OTT-04-1064_DIRECTV_SPORTS_OCC_1_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1064_DIRECTV_SPORTS_OCC_1_AWS_PR,1064_DIRECTV_SPORTS_OCC_1_AWS_PR,multicast,ens192,232.248.3.6,UDP,5007,10.77.32.3,connected,15.939,05/29/26 12:50,1064_DIRECTV_SPORTS_OCC_1_AWS_PR_AWS_PR,SRT,11003,listener,ens224,0.0.0.0,15.938,connected,380.58,375.09
SRT-ABC-OTT-04-1097_ESPN_2_LATIN_CHILE_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1097_ESPN_2_LATIN_CHILE_AWS_PR,1097_ESPN_2_LATIN_CHILE_AWS_PR,multicast,ens192,239.77.16.132,UDP,8999,10.77.22.132,connected,20.429,05/29/26 12:50,1097_ESPN_2_LATIN_CHILE_AWS_PR_AWS_PR,SRT,11004,listener,ens224,0.0.0.0,20.429,connected,380.58,375.09
SRT-ABC-OTT-04-1129_FX_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1129_FX_AWS_BU,1129_FX_AWS_BU,multicast,ens192,239.77.17.58,UDP,8999,10.77.23.58,connected,12.259,05/29/26 12:50,1129_FX_AWS_BU_AWS_BU,SRT,11014,listener,ens224,0.0.0.0,12.259,connected,380.58,375.09
SRT-ABC-OTT-04-1154_LA_NACION_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1154_LA_NACION_AWS_PR,1154_LA_NACION_AWS_PR,multicast,ens192,232.248.2.10,UDP,5007,10.77.32.2,connected,15.836,05/29/26 12:50,1154_LA_NACION_AWS_PR_AWS_PR,SRT,11007,listener,ens224,0.0.0.0,15.837,connected,380.58,375.09
SRT-ABC-OTT-04-1156_LA_TV_PUBLICA_HD_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1156_LA_TV_PUBLICA_HD_AWS_PR,1156_LA_TV_PUBLICA_HD_AWS_PR,multicast,ens192,232.248.6.5,UDP,5007,10.77.32.6,connected,15.861,05/29/26 12:50,1156_LA_TV_PUBLICA_HD_AWS_PR_AWS_PR,SRT,11008,listener,ens224,0.0.0.0,15.861,connected,380.58,375.09
SRT-ABC-OTT-04-1160_CIUDAD_MAGACINE_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1160_CIUDAD_MAGACINE_AWS_PR,1160_CIUDAD_MAGACINE_AWS_PR,multicast,ens192,239.77.17.104,UDP,8999,10.77.23.104,connected,10.216,05/29/26 12:50,1160_CIUDAD_MAGACINE_AWS_PR_AWS_PR,SRT,11009,listener,ens224,0.0.0.0,10.216,connected,380.58,375.09
SRT-ABC-OTT-04-1210_STUDIO_UNIVERSAL_HD_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1210_STUDIO_UNIVERSAL_HD_AWS_PR,1210_STUDIO_UNIVERSAL_HD_AWS_PR,multicast,ens192,239.77.16.16,UDP,8999,10.77.22.16,connected,12.259,05/29/26 12:50,1210_STUDIO_UNIVERSAL_HD_AWS_PR_AWS_PR,SRT,11019,listener,ens224,0.0.0.0,12.259,connected,380.58,375.09
SRT-ABC-OTT-04-1214_Teleamazona_DR_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1214_Teleamazona_DR_AWS_BU,Teleamazonas HD,multicast,ens192,239.77.17.153,UDP,8999,10.77.23.153,connected,11.398,05/29/26 12:50,HAI_4_ABC_JBC_2,SRT,10101,caller,ens224,189.28.31.4,11.398,connected,380.58,375.09
SRT-ABC-OTT-04-1215_TELEDOCE_HD_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1215_TELEDOCE_HD_AWS_PR,1215_TELEDOCE_HD_AWS_PR,multicast,ens192,239.77.16.175,UDP,8999,10.77.22.175,connected,15.324,05/29/26 12:50,1215_TELEDOCE_HD_AWS_PR_AWS_PR,SRT,11011,listener,ens224,0.0.0.0,15.324,connected,380.58,375.09
SRT-ABC-OTT-04-1219_TELETRACK_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1219_TELETRACK_AWS_PR,1219_TELETRACK_AWS_PR,multicast,ens192,239.77.16.192,UDP,8999,10.77.22.192,connected,10.216,05/29/26 12:50,1219_TELETRACK_AWS_PR_AWS_PR,SRT,11020,listener,ens224,0.0.0.0,10.216,connected,380.58,375.09
SRT-ABC-OTT-04-1220_TELEVICENTRO_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,1220_TELEVICENTRO_AWS_PR,1220_TELEVICENTRO_AWS_PR,multicast,ens192,239.77.28.61,UDP,8999,10.77.28.61,connected,12.259,05/29/26 12:50,1220_TELEVICENTRO_AWS_PR_AWS_PR,SRT,11013,listener,ens224,0.0.0.0,12.259,connected,380.58,375.09
SRT-ABC-OTT-04-1227_TNT_DR_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1227_TNT_DR_AWS_BU,TNT HD,multicast,ens192,239.77.17.171,UDP,8999,10.77.23.171,connected,10.216,05/29/26 12:50,HAI_4_ABC_JBC_4,SRT,10168,caller,ens224,189.28.31.4,10.216,connected,380.58,375.09
SRT-ABC-OTT-04-1233_TNT SPORTS_DR_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1233_TNT SPORTS_DR_AWS_BU,1233_TNT SPORTS_DR_AWS_BU,multicast,ens192,239.77.17.117,UDP,8999,10.77.23.117,connected,13.281,05/29/26 12:50,HAI_4_ABC_JBC_9,SRT,10108,caller,ens224,189.28.31.4,13.281,connected,380.58,375.09
SRT-ABC-OTT-04-1240_TyC Sports_DR_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1240_TyC Sports_DR_AWS_BU,1240_TyC Sports_DR_AWS_BU,multicast,ens192,239.77.17.186,UDP,8999,10.77.23.186,connected,15.324,05/29/26 12:50,HAI_4_ABC_JBC_13,SRT,10112,caller,ens224,189.28.31.4,15.324,connected,380.58,375.09
SRT-ABC-OTT-04-1250_Win Sports_DR-1,SRT-ABC-OTT-04,Broadcast,1250_Win Sports_DR,1250_Win Sports_DR,multicast,ens192,239.77.17.138,UDP,8999,10.77.23.138,connected,16.853,05/29/26 12:50,HAI_4_ABC_JBC_16,SRT,10115,caller,ens224,189.28.31.3,16.853,connected,380.58,375.09
SRT-ABC-OTT-04-1251_Win Sports Premium_DR-1,SRT-ABC-OTT-04,Broadcast,1251_Win Sports Premium_DR,1251_Win Sports Premium_DR,multicast,ens192,239.77.29.40,UDP,8999,10.77.29.40,connected,15.954,05/29/26 12:50,HAI_4_ABC_JBC_17,SRT,10116,caller,ens224,189.28.31.3,15.954,connected,380.58,375.09
SRT-ABC-OTT-04-1264_DNEWS_DR_BU-1,SRT-ABC-OTT-04,Broadcast,1264_DNEWS_DR_BU,DNEWS_1264_DR_BU,multicast,ens192,232.248.131.2,UDP,5007,10.77.32.131,connected,15.810,05/29/26 12:50,HAI_4_ABC_JBC_25_1,SRT,10151,caller,ens224,189.28.31.3,15.813,connected,380.58,375.09
SRT-ABC-OTT-04-1274_INFORMACION_PERIODÍSTICA_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,1274_INFORMACION_PERIODÍSTICA_AWS_BU,1274_INFORMACION_PERIODÍSTICA_AWS_BU,multicast,ens192,232.248.135.10,UDP,5007,10.77.32.135,connected,15.837,05/29/26 12:50,1274_INFORMACION_PERIODÍSTICA_AWS_BU_AWS_BU,SRT,11017,listener,ens224,0.0.0.0,15.836,connected,380.58,375.09
SRT-ABC-OTT-04-1276_Dshow_DR_BU-1,SRT-ABC-OTT-04,Broadcast,1276_Dshow_DR_BU,1276_Dshow_DR_BU,multicast,ens192,232.248.131.8,UDP,5007,10.77.32.131,connected,15.876,05/29/26 12:50,HAI_4_ABC_JBC_29_1,SRT,10174,caller,ens224,189.28.31.3,15.876,connected,380.58,375.09
SRT-ABC-OTT-04-1313_DSports_URU_WC_BU_AWS-1,SRT-ABC-OTT-04,Broadcast,1313_DSports_URU_WC_BU_AWS,1313_DSports_URU_WC_BU_AWS,multicast,ens192,232.248.133.10,UDP,5007,10.77.32.133,connected,12.801,05/29/26 12:50,1313_DSports_URU_WC_Input2,SRT,11022,listener,ens224,0.0.0.0,12.801,connected,380.58,375.09
SRT-ABC-OTT-04-x.110_1058_DirecTV Chile_LL-1,SRT-ABC-OTT-04,Broadcast,x.110_1058_DirecTV Chile_LL,1058_DirecTV Chile_LL,multicast,ens192,239.195.106.10,UDP,8000,10.77.6.9,disconnected,0.0,05/29/26 12:50,HAI_4_ABC_JBC_34,SRT,10210,caller,ens224,189.28.31.4,0.0,disconnected,380.58,375.09
SRT-ABC-OTT-04-x.deact1285_GH_Camara_3_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,x.deact1285_GH_Camara_3_AWS_BU,1285_GH_Camara_3_AWS_BU,multicast,ens192,238.77.24.27,UDP,10000,10.7.251.104,disconnected,0.0,05/29/26 12:50,1285_GH_Camara_3_INPUT_2,SRT,11018,listener,ens224,0.0.0.0,0,disconnected,380.58,375.09
SRT-ABC-OTT-04-x.deact_1245_VTV_HD_AWS_BU-1,SRT-ABC-OTT-04,Broadcast,x.deact_1245_VTV_HD_AWS_BU,1245_VTV_HD_AWS_BU,multicast,ens192,239.77.17.49,UDP,8999,10.77.23.49,disconnected,0.0,05/29/26 12:50,1245_VTV_HD_AWS_BU_AWS_BU,SRT,11016,listener,ens224,0.0.0.0,0,disconnected,380.58,375.09
SRT-ABC-OTT-04-x1099_ESPN_2_ARGENTINA_AWS_PR-1,SRT-ABC-OTT-04,Broadcast,x1099_ESPN_2_ARGENTINA_AWS_PR,1099_ESPN_2_ARGENTINA_AWS_PR,multicast,ens192,232.248.1.7,UDP,5007,10.77.32.1,disconnected,0.0,05/29/26 12:50,1099_ESPN_2_ARGENTINA_AWS_PR_AWS_PR,SRT,11005,listener,ens224,0.0.0.0,0,disconnected,380.58,375.09
