Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-OTT-02-1159_LIFETIME_HD_AWS_PR-1,SRT-ABC-OTT-02,Broadcast,1159_LIFETIME_HD_AWS_PR,1159_LIFETIME_HD_AWS_PR,multicast,ens192,239.77.16.12,UDP,8999,10.77.22.12,connected,13.281,05/29/26 12:46,1159_LIFETIME_HD_AWS_PR_AWS_PR,SRT,11009,listener,ens224,0.0.0.0,13.281,connected,439.32,433.64
SRT-ABC-OTT-02-1231_TNT_SPORTS_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1231_TNT_SPORTS_AWS_BU,1231_TNT_SPORTS_AWS_BU,multicast,ens192,239.77.17.170,UDP,8999,10.77.23.170,connected,17.367,05/29/26 12:46,1231_TNT_SPORTS_AWS_BU_AWS_BU,SRT,11014,listener,ens224,0.0.0.0,17.367,connected,439.32,433.64
SRT-ABC-OTT-02-1244_VOLVER_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1244_VOLVER_AWS_BU,1244_VOLVER_AWS_BU,multicast,ens192,232.248.135.1,UDP,5007,10.77.32.135,connected,10.615,05/29/26 12:46,1244_VOLVER_AWS_BU_AWS_BU,SRT,11016,listener,ens224,0.0.0.0,10.615,connected,439.32,433.64
SRT-ABC-OTT-02-1261_ESPN_4_MEX_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1261_ESPN_4_MEX_AWS_BU,1261_ESPN_4_MEX_AWS_BU,multicast,ens192,239.77.29.34,UDP,8999,10.77.29.34,connected,20.429,05/29/26 12:46,1261_ESPN_4_MEX_AWS_BU_AWS_BU,SRT,11017,listener,ens224,0.0.0.0,20.429,connected,439.32,433.64
SRT-ABC-OTT-02-1263_SONY_MOVIES_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1263_SONY_MOVIES_AWS_BU,1263_SONY_MOVIES_AWS_BU,multicast,ens192,239.77.29.74,UDP,8999,10.77.29.74,connected,13.281,05/29/26 12:46,1263_SONY_MOVIES_AWS_BU_AWS_BU,SRT,11019,listener,ens224,0.0.0.0,13.281,connected,439.32,433.64
SRT-ABC-OTT-02-1282_GH_24Hrs_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1282_GH_24Hrs_AWS_BU,1282_GH_24Hrs_AWS_BU,multicast,ens192,239.195.110.1,UDP,8000,10.77.10.1,connected,14.151,05/29/26 12:46,1282_GH_24Hrs_INPUT_2,SRT,11021,listener,ens224,0.0.0.0,14.144,connected,439.32,433.64
SRT-ABC-OTT-02-1288_GH_MOSAICO_AWS_DR-1,SRT-ABC-OTT-02,Broadcast,1288_GH_MOSAICO_AWS_DR,1288_GH_MOSAICO_AWS_DR,multicast,ens192,239.195.110.4,UDP,8000,10.77.10.3,connected,14.979,05/29/26 12:46,1288_GH_MOSAICO_INPUT_2,SRT,10047,caller,ens224,189.28.31.1,14.979,connected,439.32,433.64
SRT-ABC-OTT-02-1289_GH_24Hrs_FREE_AWS_BU-1,SRT-ABC-OTT-02,Broadcast,1289_GH_24Hrs_FREE_AWS_BU,1289_GH_24Hrs_FREE_AWS_BU,multicast,ens192,239.195.110.2,UDP,8000,10.77.10.1,connected,14.143,05/29/26 12:46,1289_GH_24Hrs_FREE_INPUT_2,SRT,11022,listener,ens224,0.0.0.0,14.151,connected,439.32,433.64
SRT-ABC-OTT-02-12-1,SRT-ABC-OTT-02,Broadcast,12_1098_ESPN_2_Colombia_DR,ESPN 2 Colombia,multicast,ens192,239.77.17.110,UDP,8999,10.77.23.110,connected,20.429,05/29/26 12:46,HAI_2_ABC_JBC_32,SRT,10065,caller,ens224,189.28.31.3,20.429,connected,439.32,433.64
SRT-ABC-OTT-02-14-1,SRT-ABC-OTT-02,Broadcast,14_1106_ESPN Colombia DR,ESPN Colombia HD,multicast,ens192,239.77.17.72,UDP,8999,10.77.23.72,connected,27.600,05/29/26 12:46,HAI_2_ABC_JBC_12,SRT,10045,caller,ens224,189.28.31.3,27.600,connected,439.32,433.64
SRT-ABC-OTT-02-22-1,SRT-ABC-OTT-02,Broadcast,22_1118_FOX Sports 1_ARG_DR,FOX Sports 1_ARG,multicast,ens192,239.77.17.113,UDP,8999,10.77.23.113,connected,20.429,05/29/26 12:46,HAI_2_ABC_JBC_31,SRT,10064,caller,ens224,189.28.31.3,20.429,connected,439.32,433.64
SRT-ABC-OTT-02-23-1,SRT-ABC-OTT-02,Broadcast,23_1125_FOX_Sports_Prem_ARG_DR,FOX Sports Prem ARG,multicast,ens192,239.77.17.118,UDP,8999,10.77.23.118,connected,15.324,05/29/26 12:46,HAI_2_ABC_JBC_25,SRT,10058,caller,ens224,189.28.31.3,15.324,connected,439.32,433.64
SRT-ABC-OTT-02-25-1,SRT-ABC-OTT-02,Broadcast,25_AWS_1179_Oromar_PR,1179_Oromar_PR,multicast,ens192,239.77.28.62,UDP,8999,10.77.28.62,connected,8.173,05/29/26 12:46,Connect_to_AWS_11015,SRT,11015,listener,ens224,0.0.0.0,8.173,connected,439.32,433.64
SRT-ABC-OTT-02-32-1,SRT-ABC-OTT-02,Broadcast,32_1260_ESPN_2_Sur_DR,ESPN 2 Sur,multicast,ens192,239.77.29.7,UDP,8999,10.77.29.7,connected,20.429,05/29/26 12:46,HAI_2_ABC_JBC_2,SRT,10061,caller,ens224,189.28.31.3,20.429,connected,439.32,433.64
SRT-ABC-OTT-02-TBX-1,SRT-ABC-OTT-02,Broadcast,TBX_1243_Universal_Channel_HD_(South),1243_Universal_Channel_HD_(South),multicast,ens192,239.77.16.61,UDP,8999,10.77.22.61,disconnected,0.0,05/29/26 12:46,1243_Universal_Channel_HD_(South),SRT,10443,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-TBX-1,SRT-ABC-OTT-02,Broadcast,TBX_33_1261_ESPN 4 MEX,ESPN 4 MEX,multicast,ens192,239.77.28.34,UDP,8999,10.77.28.34,disconnected,0.0,05/29/26 12:46,HAI_2_ABC_JBC_8,SRT,10041,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-TBX-1,SRT-ABC-OTT-02,Broadcast,TBX_34_1051_CNN_International,1051_CNN_International,multicast,ens192,239.77.16.64,UDP,8999,10.77.22.64,disconnected,0.0,05/29/26 12:46,HAI_2_ABC_JBC_34,SRT,10067,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-x.deact1286_KZO_PR-1,SRT-ABC-OTT-02,Broadcast,x.deact1286_KZO_PR,1286_KZO_PR,multicast,ens192,232.248.4.10,UDP,5007,10.77.32.4,disconnected,0.0,05/29/26 12:46,1286_KZO_PR_AWS_PR,SRT,11020,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-x1103_ESPN_3_SUR_AWS_PR-1,SRT-ABC-OTT-02,Broadcast,x1103_ESPN_3_SUR_AWS_PR,1103_ESPN_3_SUR_AWS_PR,multicast,ens192,239.77.28.43,UDP,8999,10.77.28.43,disconnected,0.0,05/29/26 12:46,1103_ESPN_3_SUR_AWS_PR_AWS_PR,SRT,11006,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-x1163_MONTE_CARLO_TV_AWS_PR-1,SRT-ABC-OTT-02,Broadcast,x1163_MONTE_CARLO_TV_AWS_PR,1163_MONTE_CARLO_TV_AWS_PR,multicast,ens192,239.77.16.19,UDP,8999,10.77.22.19,disconnected,0.0,05/29/26 12:46,1163_MONTE_CARLO_TV_AWS_PR_AWS_PR,SRT,11010,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
SRT-ABC-OTT-02-x24-1,SRT-ABC-OTT-02,Broadcast,x24_AWS_1187_Canal 10_PR,1187_Canal 10_PR,multicast,ens192,239.77.16.124,UDP,8999,10.77.22.124,disconnected,0.0,05/29/26 12:46,Connect_to_AWS_11007,SRT,11007,listener,ens224,0.0.0.0,0,disconnected,439.32,433.64
