Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-CBC-01-19-1,SRT-CBC-01,Broadcast,19_TC Television_OTT Primary,Provider Encoder,caller,,186.3.23.23,SRT,10000,0.0.0.0,connected,12.259,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.169,12.259,connected,356.88,337.00
SRT-CBC-01-24-1,SRT-CBC-01,Broadcast,24_CoBC_CBC_MNC-TOC 2 TX View return,SRT-CoBC-01,listener,,0.0.0.0,SRT,14004,0.0.0.0,connected,3.576,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.199,3.576,connected,356.88,337.00
SRT-CBC-01-25-1,SRT-CBC-01,Broadcast,25_CoBC_CBC_MNC- TOC 1 TX View return,SRT-CoBC-01,listener,,0.0.0.0,SRT,14003,0.0.0.0,connected,3.574,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.198,3.572,connected,356.88,337.00
SRT-CBC-01-26-1,SRT-CBC-01,Broadcast,26_CoBC_CBC_MNC- TOC 1 PID-Filter 2 View,SRT-CoBC-01,listener,,0.0.0.0,SRT,14006,0.0.0.0,connected,15.324,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.197,15.324,connected,356.88,337.00
SRT-CBC-01-27-1,SRT-CBC-01,Broadcast,27_CBC_CoBC_STB Guide Data,CBC UTPS 31 Primary,multicast,eno2,239.139.49.31,UDP,5080,10.33.49.31,disconnected,0.0,06/01/26 10:07,SRT-CoBC-01,SRT,14131,caller,,10.177.242.101,0.0,disconnected,356.88,337.00
SRT-CBC-01-28-1,SRT-CBC-01,Broadcast,28_PLAYOUT SPTS #1,AVCOM AWS,listener,,0.0.0.0,SRT,16002,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,RTP,5004,multicast,eno2,233.233.250.0,0.0,disconnected,356.88,337.00
SRT-CBC-01-29-1,SRT-CBC-01,Broadcast,29_PLAYOUT SPTS #2,AVCOM AWS,listener,eno1,0.0.0.0,SRT,16003,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,RTP,5004,multicast,eno2,233.233.250.151,0,,356.88,337.00
SRT-CBC-01-30-1,SRT-CBC-01,Broadcast,30_PLAYOUT MPTS #1,AVCOM AWS,listener,,0.0.0.0,SRT,16001,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,RTP,5004,multicast,eno2,233.233.250.154,0,,356.88,337.00
SRT-CBC-01-32-1,SRT-CBC-01,Broadcast,32_TC  TELEVISION,TC TELEVISION,caller,eno1,130.250.134.179,SRT,10050,0.0.0.0,connection established,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.176,0.000,disconnected,356.88,337.00
SRT-CBC-01-33-1,SRT-CBC-01,Broadcast,33_ABC_CBC_TeenNick,SRT-ABC-03,listener,eno1,0.0.0.0,SRT,10021,0.0.0.0,connected,20.429,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.177,20.429,connected,356.88,337.00
SRT-CBC-01-34-1,SRT-CBC-01,Broadcast,34_CBC01_ABC01_STINGRAY_P,STINGRAY,multicast,eno2,239.222.1.1,UDP,4002,10.33.65.247,disconnected,0.0,06/01/26 10:07,
SRT-CBC-01-40-1,SRT-CBC-01,Broadcast,40_Available,RX1120P,multicast,eno2,239.139.211.120,UDP,5004,10.33.211.120,disconnected,0.0,06/01/26 10:07,Provider Encoder,SRT,60001,caller,eno1,54.147.123.240,0.0,disconnected,356.88,337.00
SRT-CBC-01-41-1,SRT-CBC-01,Broadcast,41_Available,Provider Encoder,caller,eno1,54.147.123.240,SRT,60002,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.178,0.0,disconnected,356.88,337.00
SRT-CBC-01-42-1,SRT-CBC-01,Broadcast,42_Marquee_Sports,Provider Encoder,caller,eno1,162.150.42.68,SRT,5023,0.0.0.0,connected,11.102,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.170,11.102,connected,356.88,337.00
SRT-CBC-01-43-1,SRT-CBC-01,Broadcast,43_AZ-CORAZON_CBC01_P,Provider Encoder,listener,eno1,0.0.0.0,SRT,10014,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.193,0.0,disconnected,356.88,337.00
SRT-CBC-01-44-1,SRT-CBC-01,Broadcast,44_Flow_Sports,Provider Encoder,caller,eno1,181.188.29.78,SRT,4604,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.194,0.0,disconnected,356.88,337.00
SRT-CBC-01-45-1,SRT-CBC-01,Broadcast,45_Baby_TV,Provider Encoder,caller,eno1,195.219.20.178,SRT,50004,0.0.0.0,connected,6.128,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.195,6.135,connected,356.88,337.00
SRT-CBC-01-52-1,SRT-CBC-01,Broadcast,52_ABC_CBC_U-1575-Universal Reality,SRT-ABC-03,caller,eno1,10.177.58.103,SRT,10052,0.0.0.0,connected,12.259,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.172,12.259,connected,356.88,337.00
SRT-CBC-01-53-1,SRT-CBC-01,Broadcast,53_ABC_CBC_AVAILABLE,SRT-ABC-03,caller,eno1,10.177.58.103,SRT,10053,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.173,0.0,disconnected,356.88,337.00
SRT-CBC-01-54-1,SRT-CBC-01,Broadcast,54_ABC_CBC_AVAILABLE,SRT-ABC-03,caller,eno1,10.177.58.103,SRT,10054,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.174,0.0,disconnected,356.88,337.00
SRT-CBC-01-55-1,SRT-CBC-01,Broadcast,55_CBC_ABC_Daily Loop Playout,RXCE105P04,multicast,eno2,239.139.213.140,UDP,5003,10.33.213.250,connected,8.178,06/01/26 10:07,SRT-ABC-03,SRT,10041,caller,eno2,10.177.58.103,0.000,disconnected,356.88,337.00
SRT-CBC-01-56-1,SRT-CBC-01,Broadcast,56_ABC_CBC_Available,Provider Encoder,caller,,190.104.242.106,SRT,10063,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC Video Network,RTP,5004,multicast,eno2,233.233.250.181,0.0,disconnected,356.88,337.00
SRT-CBC-01-57-1,SRT-CBC-01,Broadcast,57_ABC_CBC_Available_IP_InUse,SRT-ABC-03-LH2-KYRION-SOURCE,listener,eno1,0.0.0.0,SRT,10064,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC Video Network,UDP,5004,multicast,eno2,233.233.250.188,0.0,disconnected,356.88,337.00
SRT-CBC-01-60-1,SRT-CBC-01,Broadcast,60_CBC01_ABC01_ITX-PPV01_P,CE105P02_12901,multicast,eno2,239.139.213.120,UDP,5003,10.33.213.250,connected,12.256,06/01/26 10:07,ABC01,SRT,10060,caller,eno1,10.177.58.101,12.255,connected,356.88,337.00
SRT-CBC-01-61-1,SRT-CBC-01,Broadcast,61_CBC02_ABC02_ITX-PPV02_P,CE103P08_12906,multicast,eno2,239.139.213.138,UDP,5003,10.33.213.130,connected,12.264,06/01/26 10:07,ABC02,SRT,10061,caller,eno1,10.177.58.101,12.259,connected,356.88,337.00
SRT-CBC-01-62-1,SRT-CBC-01,Broadcast,62_CBC01_ABC01_ITX-PPV03_P,CE102P03_13101,multicast,eno2,239.139.213.123,UDP,5003,10.33.213.120,connected,12.259,06/01/26 10:07,ABC01,SRT,10062,caller,eno1,10.177.58.101,12.262,connected,356.88,337.00
SRT-CBC-01-63-1,SRT-CBC-01,Broadcast,63_CBC01_ABC01_ITX-PPV04_P,CE102P05_13106,multicast,eno2,239.139.213.125,UDP,5003,10.33.213.120,connected,12.265,06/01/26 10:07,ABC01,SRT,10063,caller,eno1,10.177.58.101,12.259,connected,356.88,337.00
SRT-CBC-01-64-1,SRT-CBC-01,Broadcast,64_CBC01_ABC01_ITX-PPV05_P,CE102P08_13111,multicast,eno2,239.139.213.128,UDP,5003,10.33.213.120,connected,12.259,06/01/26 10:07,ABC01,SRT,10067,caller,eno1,10.177.58.101,12.263,connected,356.88,337.00
SRT-CBC-01-71-1,SRT-CBC-01,Broadcast,71_ABC_CBC_Available,ABC03-FX-HD,listener,eno1,0.0.0.0,SRT,10073,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.190,0.0,disconnected,356.88,337.00
SRT-CBC-01-72-1,SRT-CBC-01,Broadcast,72_ABC_CBC_Available,Std-UniversalHD_P,listener,eno1,0.0.0.0,SRT,10075,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.191,0.0,disconnected,356.88,337.00
SRT-CBC-01-74-1,SRT-CBC-01,Broadcast,74_MLB-CH1-PD01-TGT-AWS-EAST_CBC01_MAIN,MLB CH1,caller,eno1,ydjge-srt.mlb.io.zixi.com,SRT,15001,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.205,0.0,disconnected,356.88,337.00
SRT-CBC-01-75-1,SRT-CBC-01,Broadcast,75_MLB CH2-PD01-TGT-AWS-EAST-MAIN,MLB CH2,caller,eno1,kkvwm-srt.mlb.io.zixi.com,SRT,15002,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.206,0.0,disconnected,356.88,337.00
SRT-CBC-01-76-1,SRT-CBC-01,Broadcast,76_MLB CH3-PD01-TGT-AWS-EAST-MAIN,MLB CH3,caller,eno1,awjen-srt.mlb.io.zixi.com,SRT,15003,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.207,0.0,disconnected,356.88,337.00
SRT-CBC-01-77-1,SRT-CBC-01,Broadcast,77_MLB CH4-PD01-TGT-AWS-WEST-MAIN,MLB CH4,caller,eno1,mmewe-srt.mlb.io.zixi.com,SRT,15004,0.0.0.0,disconnected,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.208,0.0,disconnected,356.88,337.00
SRT-CBC-01-78-1,SRT-CBC-01,Broadcast,78_MLB CH5-PD01-TGT-AWS-WEST-MAIN,MLB CH5,caller,eno1,jydwq-srt.mlb.io.zixi.com,SRT,15005,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.209,0.0,disconnected,356.88,337.00
SRT-CBC-01-79-1,SRT-CBC-01,Broadcast,79_MLB CH6-PD01-TGT-AWS-WEST-MAIN,MLB CH6,caller,eno1,dgpwg-srt.mlb.io.zixi.com,SRT,15006,0.0.0.0,connecting,0.0,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.210,0.0,disconnected,356.88,337.00
SRT-CBC-01-80-1,SRT-CBC-01,Broadcast,80_MUX-TO-AWS-DX-TEST,MUX-25-P,multicast,eno2,239.139.48.25,RTP,5090,10.33.48.25,disconnected,0.0,06/01/26 10:07,DirectConnect_DX_MC,SRT,10000,caller,eno2,10.0.7.179,0.0,disconnected,356.88,337.00
SRT-CBC-01-81-1,SRT-CBC-01,Broadcast,81_RFI,RFI,caller,eno1,th2.easytools.tv,SRT,11457,0.0.0.0,connected,0.175,06/01/26 10:07,RFI radio at CBC VDIP,UDP,5004,multicast,eno2,233.233.250.185,0.175,connected,356.88,337.00
SRT-CBC-01-82-1,SRT-CBC-01,Broadcast,82_VENUS_CBC01_P,CLAXON-VENUS_P,caller,eno1,15.204.160.128,SRT,10082,0.0.0.0,connected,7.517,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.211,7.538,connected,356.88,337.00
SRT-CBC-01-83-1,SRT-CBC-01,Broadcast,83_PLAYBOY-TV_CBC01_P,CLAXON-PLAYBOY-TV_P,caller,eno1,15.204.160.128,SRT,10083,0.0.0.0,connected,7.541,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.212,7.554,connected,356.88,337.00
SRT-CBC-01-84-1,SRT-CBC-01,Broadcast,84_HUSTLER-TV_CBC01_P,HUSTLER-TV_P,caller,eno1,192.235.90.156,SRT,6017,0.0.0.0,connected,5.637,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.213,5.643,connected,356.88,337.00
SRT-CBC-01-85-1,SRT-CBC-01,Broadcast,85_XTSY-XXX_CBC01_P,XTSY-XXX_P,caller,eno1,192.235.90.156,SRT,6018,0.0.0.0,connected,5.610,06/01/26 10:07,CBC VIDEO NETWORK,UDP,5004,multicast,eno2,233.233.250.214,5.637,connected,356.88,337.00
