Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-03-017-1,SRT-ABC-03,Broadcast,017_cinemaplus_abc03_p,cinemaplus,caller,ens33,167.88.63.19,SRT,9994,0.0.0.0,disconnected,0.0,06/04/26 11:18,cloud,UDP,10000,multicast,ens34,238.77.23.17,0.0,disconnected,336.63,461.59
SRT-ABC-03-018-1,SRT-ABC-03,Broadcast,018_migente_abc03_p,migente,caller,ens33,167.88.63.19,SRT,9996,0.0.0.0,connected,3.065,06/04/26 11:18,cloud,UDP,10000,multicast,ens34,238.77.23.18,3.063,connected,336.63,461.59
SRT-ABC-03-018-2,SRT-ABC-03,Broadcast,018_migente_abc03_p,migente,,,,,,,,,06/04/26 11:18,etb_a confirmar,SRT,10018,listener,ens33,0.0.0.0,3.063,connected,336.63,461.59
SRT-ABC-03-020-1,SRT-ABC-03,Broadcast,020_TVFAMILIA_BK,TVFAMILIA,caller,ens33,177.253.69.170,SRT,10027,0.0.0.0,connected,5.514,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.13,5.513,connected,336.63,461.59
SRT-ABC-03-021-1,SRT-ABC-03,Broadcast,021_abc03_etb_telemedellin_bk,telemedellin_bk,multicast,ens34,239.77.29.35,UDP,8999,10.77.29.35,connection established,0.0,06/04/26 11:18,etb a confirmar,SRT,10021,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-031-1,SRT-ABC-03,Broadcast,031_Campo-Rural-TV_ABC03_P,Campo-Rural-TV_P,caller,ens33,201.217.133.189,SRT,10026,0.0.0.0,connection established,0.0,06/04/26 11:18,RCV1247P,UDP,10000,multicast,ens34,238.77.23.31,0.000,disconnected,336.63,461.59
SRT-ABC-03-033-1,SRT-ABC-03,Broadcast,033_ABC_CBC_ESPN2 lat Andina,RCV1510B,multicast,ens34,239.77.17.110,UDP,8999,10.77.23.110,disconnected,0.0,06/04/26 11:18,cbc-b,SRT,10072,caller,ens33,154.197.114.205,0.0,disconnected,336.63,461.59
SRT-ABC-03-035-1,SRT-ABC-03,Broadcast,035_ABC03_CBC02_INTI_BK,RCV1010,multicast,ens34,239.77.29.10,UDP,8999,10.77.29.10,disconnected,0.0,06/04/26 11:18,CBC02,SRT,10074,caller,ens33,154.197.114.205,0.0,disconnected,336.63,461.59
SRT-ABC-03-040-1,SRT-ABC-03,Broadcast,040_ABC03_NO USAR SIMPLE-TV_ONDIRECTV-NORTE_P,ONDIRECTV-NORTE-P,multicast,ens34,239.77.40.90,UDP,8000,10.77.54.51,disconnected,0.0,06/04/26 11:18,SIMPLE TV,SRT,10040,caller,ens33,138.185.64.22,0,disconnected,336.63,461.59
SRT-ABC-03-041-1,SRT-ABC-03,Broadcast,041_ABC_INTER-TV_DTV-SPORTS-PAN_BK,DTV-SPORTS-PAN,multicast,ens34,239.195.10.5,UDP,8000,10.77.10.5,connected,13.948,06/04/26 11:18,INTERTV-NETUNO,SRT,10037,listener,ens33,0.0.0.0,13.948,connected,336.63,461.59
SRT-ABC-03-041-2,SRT-ABC-03,Broadcast,041_ABC_INTER-TV_DTV-SPORTS-PAN_BK,DTV-SPORTS-PAN,,,,,,,,,06/04/26 11:18,PUBLICIDAD_MULTIMEDIA_B,SRT,10141,listener,ens33,0.0.0.0,13.937,connected,336.63,461.59
SRT-ABC-03-041-3,SRT-ABC-03,Broadcast,041_ABC_INTER-TV_DTV-SPORTS-PAN_BK,DTV-SPORTS-PAN,,,,,,,,,06/04/26 11:18,TUVES(INTERTV-CHILE),SRT,10241,listener,ens33,0.0.0.0,13.945,connected,336.63,461.59
SRT-ABC-03-042-1,SRT-ABC-03,Broadcast,042_ABC_INTER-TV_DTV-SPORTS-2_B,DTV-SPORTS-2,multicast,ens34,239.195.10.6,UDP,8000,10.77.10.6,connected,14.138,06/04/26 11:18,INTERTV-NETUNO,SRT,10038,listener,ens33,0.0.0.0,14.139,connected,336.63,461.59
SRT-ABC-03-042-2,SRT-ABC-03,Broadcast,042_ABC_INTER-TV_DTV-SPORTS-2_B,DTV-SPORTS-2,,,,,,,,,06/04/26 11:18,PUBLICIDAD_MULTIMEDIA_LLC,SRT,10142,listener,ens33,0.0.0.0,14.141,connected,336.63,461.59
SRT-ABC-03-042-3,SRT-ABC-03,Broadcast,042_ABC_INTER-TV_DTV-SPORTS-2_B,DTV-SPORTS-2,,,,,,,,,06/04/26 11:18,TUVES(INTERTV-CHILE),SRT,10242,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-043-1,SRT-ABC-03,Broadcast,043_ABC03_DTV-DSPORTS-PLUS_B,DSPORTS-PLUS,multicast,ens34,239.195.10.7,UDP,8000,10.77.10.7,connected,14.144,06/04/26 11:18,ETB_Colombia_B,SRT,10343,listener,ens33,0.0.0.0,14.144,connected,336.63,461.59
SRT-ABC-03-043-2,SRT-ABC-03,Broadcast,043_ABC03_DTV-DSPORTS-PLUS_B,DSPORTS-PLUS,,,,,,,,,06/04/26 11:18,INTERTV-NETUNO,SRT,10039,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-043-3,SRT-ABC-03,Broadcast,043_ABC03_DTV-DSPORTS-PLUS_B,DSPORTS-PLUS,,,,,,,,,06/04/26 11:18,PUBLICIDAD_MULTIMEDIA_B,SRT,10143,listener,ens33,0.0.0.0,14.139,connected,336.63,461.59
SRT-ABC-03-043-4,SRT-ABC-03,Broadcast,043_ABC03_DTV-DSPORTS-PLUS_B,DSPORTS-PLUS,,,,,,,,,06/04/26 11:18,SIMPLE TV,SRT,3104,caller,ens33,138.185.64.42,14.120,connected,336.63,461.59
SRT-ABC-03-043-5,SRT-ABC-03,Broadcast,043_ABC03_DTV-DSPORTS-PLUS_B,DSPORTS-PLUS,,,,,,,,,06/04/26 11:18,TUVES(INTERTV-CHILE),SRT,10243,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-045-1,SRT-ABC-03,Broadcast,045_ABC03_CBC01_TeenNick_P_TEST,RCV1354-TeenNick_P,multicast,ens34,239.77.16.162,UDP,8999,10.77.22.162,connected,20.429,06/04/26 11:18,CBC01-TeenNick,SRT,10021,caller,ens33,10.133.92.150,20.429,connected,336.63,461.59
SRT-ABC-03-050-1,SRT-ABC-03,Broadcast,050_LaTeleTuya-AAC-P_ABC,LaTeleTuya_P-VOS,caller,ens33,190.202.41.126,SRT,9000,0.0.0.0,connected,6.130,06/04/26 11:18,VOS-TLT-AAC-P,UDP,10000,multicast,ens34,238.77.23.50,6.130,connected,336.63,461.59
SRT-ABC-03-052-1,SRT-ABC-03,Broadcast,052_ABC03_CBC01_U-1575-UNRE_P ,REALITY,multicast,ens34,239.80.16.35,UDP,8999,10.77.22.35,connected,12.259,06/04/26 11:18,CBC01,SRT,10052,listener,ens33,0.0.0.0,12.259,connected,336.63,461.59
SRT-ABC-03-056-1,SRT-ABC-03,Broadcast,056_Caracol_OTT_P,Caracol_OTT_P,caller,ens33,190.216.158.237,SRT,9102,0.0.0.0,connected,6.470,06/04/26 11:18,CaracolOTT,UDP,10000,multicast,ens34,238.77.23.56,6.474,connected,336.63,461.59
SRT-ABC-03-057-1,SRT-ABC-03,Broadcast,057_EVENTO-ABC03_MONITOR,BZRRAP,multicast,ens34,239.195.6.8,UDP,8000,10.77.6.8,disconnected,0.0,06/04/26 11:18,MONITOR,SRT,10057,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-062-1,SRT-ABC-03,Broadcast,062_LA REDONDA CANELA_ABC,REDONDA,caller,ens33,187.251.170.35,SRT,10040,0.0.0.0,connected,4.192,06/04/26 11:18,ABC-RCV-1002,UDP,10000,multicast,ens34,238.77.23.62,4.249,connected,336.63,461.59
SRT-ABC-03-063-1,SRT-ABC-03,Broadcast,063_LAN-TOOLBOX_POC_P,LAN-CHANNEL,multicast,ens34,239.77.17.61,UDP,8999,10.77.23.61,disconnected,0.0,06/04/26 11:18,TOOLBOX,UDP,8999,multicast,ens34,238.77.17.61,0.0,disconnected,336.63,461.59
SRT-ABC-03-069-1,SRT-ABC-03,Broadcast,069_UNION-RADIO-EXITOS_ABC03_P,CNUR,caller,ens33,201.218.180.206,SRT,20005,0.0.0.0,connected,0.408,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.69,0.408,connected,336.63,461.59
SRT-ABC-03-071-1,SRT-ABC-03,Broadcast,071_ABC03_CBC01_FX-HD_P,FX HD,multicast,ens34,239.77.16.58,UDP,8999,10.77.22.58,connected,12.259,06/04/26 11:18,CBC01,SRT,10073,caller,ens33,10.133.92.150,12.259,connected,336.63,461.59
SRT-ABC-03-072-1,SRT-ABC-03,Broadcast,072_ABC03_CBC01_Std-UniversalHD_P,Studio Universal HD,multicast,ens34,239.77.16.16,UDP,8999,10.77.22.16,connected,12.259,06/04/26 11:18,CBC01,SRT,10075,caller,ens33,10.133.92.150,12.259,connected,336.63,461.59
SRT-ABC-03-072-2,SRT-ABC-03,Broadcast,072_ABC03_CBC01_Std-UniversalHD_P,Studio Universal HD,,,,,,,,,06/04/26 11:18,TATA_PRUEBA_BK,SRT,10098,caller,ens33,147.185.246.251,0.0,disconnected,336.63,461.59
SRT-ABC-03-072-3,SRT-ABC-03,Broadcast,072_ABC03_CBC01_Std-UniversalHD_P,Studio Universal HD,,,,,,,,,06/04/26 11:18,TATA_PRUEBA_MAIN,SRT,10068,caller,ens33,130.250.134.86,0.0,disconnected,336.63,461.59
SRT-ABC-03-073-1,SRT-ABC-03,Broadcast,073_ABC03_CBC01_UComedy-HD_P,Universal Comedy HD,multicast,ens34,239.77.28.8,UDP,8999,10.77.28.8,connected,10.216,06/04/26 11:18,CBC01,SRT,10076,caller,ens33,10.133.92.150,10.216,connected,336.63,461.59
SRT-ABC-03-075-1,SRT-ABC-03,Broadcast,075_FM-CANDELA-y-ROMANTICA-VENEZUELA_ABC03_P,FM_CANDELA_y_ROMANTICA,caller,ens33,201.249.194.234,SRT,20003,0.0.0.0,connected,0.306,06/04/26 11:18,FM_CANDELA_y_ROMANTICA_PRI_MUX,UDP,10000,multicast,ens34,238.77.23.75,0.306,connected,336.63,461.59
SRT-ABC-03-076-1,SRT-ABC-03,Broadcast,076_FM-FIESTA-VENEZUELA_ABC03_P,FM_FIESTA,caller,ens33,201.249.194.234,SRT,20004,0.0.0.0,connected,0.204,06/04/26 11:18,FM_FIESTA-MUX,UDP,10000,multicast,ens34,238.77.23.76,0.204,connected,336.63,461.59
SRT-ABC-03-077-1,SRT-ABC-03,Broadcast,077_TLF_ABC03_GH-24X7_P,TLF-24X7_P,listener,ens33,0.0.0.0,SRT,10077,0.0.0.0,connected,9.610,06/04/26 11:18,RCV-ABC-OCC22B,UDP,10000,multicast,ens34,238.77.23.77,9.610,connected,336.63,461.59
SRT-ABC-03-078-1,SRT-ABC-03,Broadcast,078_PMP_SRT03_GH-CAM01_P,STD-PAMPA-GH-CAM01_P,listener,ens33,0.0.0.0,SRT,10078,0.0.0.0,connected,7.958,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.78,7.955,connected,336.63,461.59
SRT-ABC-03-079-1,SRT-ABC-03,Broadcast,079_PMP_SRT03_GH-CAM02_P,STD-PAMPA-GH-CAM02_P,listener,ens33,0.0.0.0,SRT,10079,0.0.0.0,connected,7.953,06/04/26 11:18,lan,UDP,10000,multicast,ens34,238.77.23.79,7.955,connected,336.63,461.59
SRT-ABC-03-080-1,SRT-ABC-03,Broadcast,080_PMP_SRT03_GH-CAM03_P,STD-PAMPA-GH-CAM03_P,listener,ens33,0.0.0.0,SRT,10080,0.0.0.0,connected,7.958,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.80,7.955,connected,336.63,461.59
SRT-ABC-03-081-1,SRT-ABC-03,Broadcast,081_PMP_SRT03_GH-CAM04_P,STD-PAMPA-GH-CAM04_P,listener,ens33,0.0.0.0,SRT,10081,0.0.0.0,connected,7.959,06/04/26 11:18,lan,UDP,10000,multicast,ens34,238.77.23.81,7.956,connected,336.63,461.59
SRT-ABC-03-084-1,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,multicast,ens34,239.77.43.90,RTP,8000,10.77.54.51,connected,8.247,06/04/26 11:18,ALL_ACCESS_DNEWS,SRT,10184,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-084-2,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,CABLEVIDEO_SantaFe_P,SRT,10484,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-084-3,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,Cablevision,SRT,10084,listener,ens33,0.0.0.0,8.174,connected,336.63,461.59
SRT-ABC-03-084-4,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,Claro TV,SRT,10584,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-084-5,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,Cotel CHI,SRT,10384,listener,ens33,0.0.0.0,8.177,connected,336.63,461.59
SRT-ABC-03-084-6,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,DNEWS-GIGARED,SRT,63192,caller,ens33,190.7.17.34,8.177,connected,336.63,461.59
SRT-ABC-03-084-7,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,ETB_Colombia_P,SRT,10784,listener,ens33,0.0.0.0,8.168,connected,336.63,461.59
SRT-ABC-03-084-8,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,TELECENTRO_New,SRT,10284,listener,ens33,0.0.0.0,8.177,connected,336.63,461.59
SRT-ABC-03-084-9,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,TV_MIA_P,SRT,10684,listener,ens33,0.0.0.0,8.172,connected,336.63,461.59
SRT-ABC-03-084-10,SRT-ABC-03,Broadcast,084_DNEWS_PRI-TELECENTRO,ENC-9008-P,,,,,,,,,06/04/26 11:18,infobae_temp_emergencia,SRT,10000,caller,ens33,200.80.198.122,0.0,disconnected,336.63,461.59
SRT-ABC-03-085-1,SRT-ABC-03,Broadcast,085_TELEVEN_ABC03_P,TELEVEN_P,caller,ens33,200.8.18.161,SRT,11000,0.0.0.0,connected,6.290,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.85,6.292,connected,336.63,461.59
SRT-ABC-03-086-1,SRT-ABC-03,Broadcast,086_TVES_PRI-ABC,TVES_PRI,caller,ens33,200.11.217.60,SRT,20001,0.0.0.0,connected,8.168,06/04/26 11:18,VOS_TVES,UDP,10000,multicast,ens34,238.77.23.86,8.174,connected,336.63,461.59
SRT-ABC-03-088-1,SRT-ABC-03,Broadcast,088_DSports-ARG_Telecentro,Kyrion 1P,multicast,ens34,239.195.6.1,UDP,8000,10.77.6.1,disconnected,0.0,06/04/26 11:18,Telecentro,SRT,1088,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-089-1,SRT-ABC-03,Broadcast,089_TVPLUS_ABC03_BK,TVMAS,caller,ens33,190.151.11.124,SRT,9110,0.0.0.0,connecting,0.0,06/04/26 11:18,TV+- RCV 1372-B,UDP,10000,multicast,ens34,238.77.23.89,0.000,disconnected,336.63,461.59
SRT-ABC-03-090-1,SRT-ABC-03,Broadcast,090_CARDINAL_ABC03_P,CARDINAL,listener,ens33,0.0.0.0,SRT,10090,0.0.0.0,connecting,0.0,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.90,0.000,disconnected,336.63,461.59
SRT-ABC-03-094-1,SRT-ABC-03,Broadcast,094_VENEVISION_ABC03_P,VENEVISION,caller,ens33,190.94.209.237,SRT,20001,0.0.0.0,connected,7.596,06/04/26 11:18,RCV-ABC-1806-P,UDP,10000,multicast,ens34,238.77.23.94,7.678,connected,336.63,461.59
SRT-ABC-03-096-1,SRT-ABC-03,Broadcast,096_CDO_ABC_P,CDO_Test,caller,ens33,152.230.127.165,SRT,40012,0.0.0.0,disconnected,0.0,06/04/26 11:18,testCDO,UDP,10000,multicast,ens34,238.77.23.96,0,,336.63,461.59
SRT-ABC-03-100-1,SRT-ABC-03,Broadcast,100_DMotors-ABC-TESTINS,Dmotors Insercion,caller,ens33,85.50.226.19,SRT,10100,0.0.0.0,connecting,0.0,06/04/26 11:18,RCV TEST,UDP,10000,multicast,ens34,238.77.23.100,0.0,disconnected,336.63,461.59
SRT-ABC-03-103-1,SRT-ABC-03,Broadcast,103_TELEDIARIO_ABC03_BK,TELEDIARIO_B,caller,ens33,190.123.83.134,SRT,10000,0.0.0.0,connected,4.946,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.103,4.370,connected,336.63,461.59
SRT-ABC-03-105-1,SRT-ABC-03,Broadcast,105_NATIVA_ABC03_P,Nativa,caller,ens33,201.230.8.180,SRT,20000,0.0.0.0,connecting,0.0,06/04/26 11:18,OCA 22P,UDP,10000,multicast,ens34,238.77.23.105,0.000,disconnected,336.63,461.59
SRT-ABC-03-107-1,SRT-ABC-03,Broadcast,107_C8-SanJuan_ABC03_BK,Canal 8 Jujuy,caller,ens33,190.113.164.58,SRT,12513,0.0.0.0,connected,6.121,06/04/26 11:18,RCV,UDP,10000,multicast,ens34,238.77.23.107,6.129,connected,336.63,461.59
SRT-ABC-03-108-1,SRT-ABC-03,Broadcast,108_LA REDONDA CANELA_ABC_ALT,108_LA REDONDA CANELA,caller,ens33,193.30.13.154,SRT,1051,0.0.0.0,connecting,0.0,06/04/26 11:18,La Redonda2,UDP,10000,multicast,ens34,238.77.23.108,0.0,disconnected,336.63,461.59
SRT-ABC-03-109-1,SRT-ABC-03,Broadcast,109_Chilevision_ABC03_BK,Chilevision,caller,ens33,190.196.10.140,SRT,1112,0.0.0.0,connecting,0.0,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.109,0.0,disconnected,336.63,461.59
SRT-ABC-03-110-1,SRT-ABC-03,Broadcast,110_A-LA-COCINA_ABC03_P,ALACOCINA,caller,ens33,213.140.39.39,SRT,7324,0.0.0.0,connected,20.454,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.110,20.429,connected,336.63,461.59
SRT-ABC-03-111-1,SRT-ABC-03,Broadcast,111_TVAGRO_ABC03_P,TVAGRO_P,caller,ens33,190.90.98.25,SRT,6275,0.0.0.0,connected,5.102,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.111,5.101,connected,336.63,461.59
SRT-ABC-03-112-1,SRT-ABC-03,Broadcast,112_Canal-RPP_ABC03_P,RPP_Peru_P,caller,ens33,200.37.63.249,SRT,8001,0.0.0.0,connected,7.955,06/04/26 11:18,LAN,UDP,10000,multicast,ens34,238.77.23.112,7.957,connected,336.63,461.59
SRT-ABC-03-113-1,SRT-ABC-03,Broadcast,113_UClPlay_ABC_P,UCL Play,caller,ens33,190.52.162.112,SRT,8103,0.0.0.0,connecting,0.0,06/04/26 11:18,RCV 1286P,UDP,10000,multicast,ens34,238.77.23.113,0.0,disconnected,336.63,461.59
SRT-ABC-03-114-1,SRT-ABC-03,Broadcast,114_DSports_Col_P,CNTENC,multicast,ens34,239.195.106.11,UDP,8000,10.77.6.11,connected,13.356,06/04/26 11:18,ETB_Colombia_P,SRT,10114,listener,ens33,0.0.0.0,0,disconnected,336.63,461.59
SRT-ABC-03-115-1,SRT-ABC-03,Broadcast,115_TELETRACK_ABC03,TELETRACK,caller,ens33,srt1.grupoz.cl,SRT,14025,0.0.0.0,connected,9.763,06/04/26 11:18,RCV1384,UDP,10000,multicast,ens34,238.77.23.115,9.721,connected,336.63,461.59
SRT-ABC-03-119-1,SRT-ABC-03,Broadcast,119_Teleamazonas_ABC03_P,Teleamazonas_Guayaquil,caller,ens33,179.60.189.93,SRT,15000,0.0.0.0,connected,15.050,06/04/26 11:18,Teleamazonas_P,UDP,10000,multicast,ens34,238.77.23.119,15.149,connected,336.63,461.59
SRT-ABC-03-123-1,SRT-ABC-03,Broadcast,123_Tigo Sports New_ABC,123_Tigo Sports New_ABC,caller,ens33,181.40.44.13,SRT,3001,0.0.0.0,connecting,0.0,06/04/26 11:18,
