Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-OTT-05-1210_STUDIO_UNIVERSAL_HD_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1210_STUDIO_UNIVERSAL_HD_AWS_BU,1210_STUDIO_UNIVERSAL_HD_AWS_BU,multicast,ens192,239.77.17.16,UDP,8999,10.77.23.16,connected,12.259,05/29/26 12:51,1210_STUDIO_UNIVERSAL_HD_AWS_BU_AWS_BU,SRT,11010,listener,ens224,0.0.0.0,12.259,connected,319.97,302.41
SRT-ABC-OTT-05-1215_TELEDOCE_HD_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1215_TELEDOCE_HD_AWS_BU,1215_TELEDOCE_HD_AWS_BU,multicast,ens192,239.77.17.175,UDP,8999,10.77.23.175,connected,15.324,05/29/26 12:51,1215_TELEDOCE_HD_AWS_BU_AWS_BU,SRT,11018,listener,ens224,0.0.0.0,15.324,connected,319.97,302.41
SRT-ABC-OTT-05-1219_TELETRACK_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1219_TELETRACK_AWS_BU,1219_TELETRACK_AWS_BU,multicast,ens192,239.77.17.192,UDP,8999,10.77.23.192,connected,10.216,05/29/26 12:51,1219_TELETRACK_AWS_BU_AWS_BU,SRT,11012,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
SRT-ABC-OTT-05-1220_TELEVICENTRO_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1220_TELEVICENTRO_AWS_BU,1220_TELEVICENTRO_AWS_BU,multicast,ens192,239.77.29.61,UDP,8999,10.77.29.61,connected,12.265,05/29/26 12:51,1220_TELEVICENTRO_AWS_BU_AWS_BU,SRT,11013,listener,ens224,0.0.0.0,12.259,connected,319.97,302.41
SRT-ABC-OTT-05-1242_UNIVERSAL_CHANNEL_HD_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1242_UNIVERSAL_CHANNEL_HD_AWS_BU,1242_UNIVERSAL_CHANNEL_HD_AWS_BU,multicast,ens192,239.77.17.90,UDP,8999,10.77.23.90,connected,13.281,05/29/26 12:51,1242_UNIVERSAL_CHANNEL_HD_AWS_BU_AWS_BU,SRT,11019,listener,ens224,0.0.0.0,13.281,connected,319.97,302.41
SRT-ABC-OTT-05-1243_UNIVERSAL_CHANNEL_HD_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1243_UNIVERSAL_CHANNEL_HD_AWS_BU,1243_UNIVERSAL_CHANNEL_HD_AWS_BU,multicast,ens192,239.77.17.61,UDP,8999,10.77.23.61,connected,13.281,05/29/26 12:51,1243_UNIVERSAL_CHANNEL_HD_AWS_BU_AWS_BU,SRT,11015,listener,ens224,0.0.0.0,13.284,connected,319.97,302.41
SRT-ABC-OTT-05-1249_WILLAX_AWS_BU-1,SRT-ABC-OTT-05,Broadcast,1249_WILLAX_AWS_BU,1249_WILLAX_AWS_BU,multicast,ens192,239.77.17.154,UDP,8999,10.77.23.154,connected,6.188,05/29/26 12:51,1249_WILLAX_AWS_BU_AWS_BU,SRT,11020,listener,ens224,0.0.0.0,6.188,connected,319.97,302.41
SRT-ABC-OTT-05-1280_FOX_SPORTS_3_ARG_PR-1,SRT-ABC-OTT-05,Broadcast,1280_FOX_SPORTS_3_ARG_PR,1280_FOX_SPORTS_3_ARG_PR,multicast,ens192,239.77.16.121,UDP,8999,10.77.22.121,connected,13.284,05/29/26 12:51,1280_FOX_SPORTS_3_ARG_PR_AWS_BU,SRT,11027,listener,ens224,0.0.0.0,13.287,connected,319.97,302.41
SRT-ABC-OTT-05-1281_FOX_SPORTS_2_ARG_PR-1,SRT-ABC-OTT-05,Broadcast,1281_FOX_SPORTS_2_ARG_PR,1281_FOX_SPORTS_2_ARG_PR,multicast,ens192,239.77.16.120,UDP,8999,10.77.22.120,connected,13.281,05/29/26 12:51,1281_FOX_SPORTS_2_ARG_PR_AWS_BU,SRT,11028,listener,ens224,0.0.0.0,13.281,connected,319.97,302.41
SRT-ABC-OTT-05-1294_CHV_NOTICIAS_DR-1,SRT-ABC-OTT-05,Broadcast,1294_CHV_NOTICIAS_DR,1294_CHV_NOTICIAS_DR,multicast,ens192,239.77.29.42,UDP,8999,10.77.29.42,connected,12.259,05/29/26 12:51,to JBC05,SRT,10011,caller,ens224,189.28.31.5,12.259,connected,319.97,302.41
SRT-ABC-OTT-05-221-1,SRT-ABC-OTT-05,Broadcast,221_1063_DirecTV Sports 2_LL,1063_DirecTV Sports 2_LL,multicast,ens192,232.248.133.4,UDP,5007,10.77.32.133,connected,15.986,05/29/26 12:51,HAI_5_ABC_JBC_46,SRT,10418,caller,ens224,189.28.31.5,15.986,connected,319.97,302.41
SRT-ABC-OTT-05-x.220_1061_DirecTV Sports PER_LL-1,SRT-ABC-OTT-05,Broadcast,x.220_1061_DirecTV Sports PER_LL,1061_DirecTV Sports PER_LL,multicast,ens192,239.195.110.4,UDP,8000,10.77.10.3,disconnected,0.0,05/29/26 12:51,HAI_5_ABC_JBC_45,SRT,10417,caller,ens224,189.28.31.5,0.0,disconnected,319.97,302.41
SRT-ABC-OTT-05-x.Cartela_SSLA_Futebol-1,SRT-ABC-OTT-05,Broadcast,x.Cartela_SSLA_Futebol,x.Cartela_SSLA_Futebol,listener,ens224,0.0.0.0,SRT,10420,0.0.0.0,connecting,0.0,05/29/26 12:51,
SRT-ABC-OTT-05-x.Cartela_SSLA_Normal-1,SRT-ABC-OTT-05,Broadcast,x.Cartela_SSLA_Normal,x.Cartela_SSLA_Normal,listener,ens224,0.0.0.0,SRT,10419,0.0.0.0,connecting,0.0,05/29/26 12:51,
SRT-ABC-OTT-05-x.deact1135_GOLF_CHANNEL_PR-1,SRT-ABC-OTT-05,Broadcast,x.deact1135_GOLF_CHANNEL_PR,1135_GOLF_CHANNEL_PR,multicast,ens192,239.77.16.86,UDP,8999,10.77.22.86,disconnected,0.0,05/29/26 12:51,1135_GOLF_CHANNEL_PR_AWS_BU,SRT,11025,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
SRT-ABC-OTT-05-x.deact1294_CHV_NOTICIAS_PR_AWS-1,SRT-ABC-OTT-05,Broadcast,x.deact1294_CHV_NOTICIAS_PR_AWS,1294_CHV_NOTICIAS_PR,multicast,ens192,239.77.28.42,UDP,8999,10.77.28.42,disconnected,0.0,05/29/26 12:51,1294_CHV_NOTICIAS_BU_AWS_PR,SRT,11030,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
SRT-ABC-OTT-05-x1044_Cinecanal_Mexico_TBX-1,SRT-ABC-OTT-05,Broadcast,x1044_Cinecanal_Mexico_TBX,1044_Cinecanal_Mexico,multicast,ens192,239.77.28.52,UDP,8999,10.77.28.52,disconnected,0.0,05/29/26 12:51,1044_Cinecanal_Mexico,SRT,10411,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
SRT-ABC-OTT-05-x1048_City_TV_(COL)_TBX-1,SRT-ABC-OTT-05,Broadcast,x1048_City_TV_(COL)_TBX,1048_City_TV_(COL),multicast,ens192,239.77.16.79,UDP,8999,10.77.22.79,disconnected,0.0,05/29/26 12:51,1048_City_TV_(COL),SRT,10412,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
SRT-ABC-OTT-05-x1298_ESCUELA_AWS_PR-1,SRT-ABC-OTT-05,Broadcast,x1298_ESCUELA_AWS_PR,1298_ESCUELA_AWS_PR,multicast,ens192,239.77.16.136,UDP,8999,10.77.22.136,disconnected,0.0,05/29/26 12:51,1298_ESCUELA_AWS_PR,SRT,11031,listener,ens224,0.0.0.0,0,disconnected,319.97,302.41
