Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-05-098-1,SRT-ABC-05,Broadcast,098_TATA_ABC05_TEST-08,TATA_SERVER-08,caller,eno1,147.185.255.113,SRT,10010,0.0.0.0,connection established,0.0,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.98,0.000,disconnected,426.15,434.67
SRT-ABC-05-099-1,SRT-ABC-05,Broadcast,099_TATA_ABC05_TEST-09,TATA_SERVER-09,caller,eno1,147.185.255.110,SRT,10016,0.0.0.0,connection established,0.0,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.99,0.000,disconnected,426.15,434.67
SRT-ABC-05-100-1,SRT-ABC-05,Broadcast,100_dsports2_simple_p-test,dsports,multicast,eno2,239.195.6.6,UDP,8000,10.77.6.6,connected,13.941,06/04/26 11:18,simple_test,SRT,4075,caller,eno1,138.185.64.42,13.940,connected,426.15,434.67
SRT-ABC-05-101-1,SRT-ABC-05,Broadcast,101_ABC05_SIMPLE_DSPORT-PAN_P,DKyrion-1P-DSPORT-PAN_P,multicast,eno2,239.195.6.5,UDP,8000,10.77.6.5,connected,13.936,06/04/26 11:18,simple-test,SRT,4077,caller,eno1,138.185.64.42,13.936,connected,426.15,434.67
SRT-ABC-05-102-1,SRT-ABC-05,Broadcast,102_ABC05_SIMPLE-TV_ONDIRECTV-NORTE_P,ONDIRECTV-NORTE-P,multicast,eno2,239.77.40.90,UDP,8000,10.77.54.51,connected,10.219,06/04/26 11:18,SIMPLE-TV,SRT,4078,caller,eno1,138.185.64.42,10.218,connected,426.15,434.67
SRT-ABC-05-103-1,SRT-ABC-05,Broadcast,103_ABC05_SIMPLE_DTV-SPORTS-PLUS_P,DTV-SPORTS-PLUS_P,multicast,eno2,239.195.6.7,UDP,8000,10.77.6.7,connected,14.143,06/04/26 11:18,SIMPLE-TV_TEST,SRT,4079,caller,eno1,138.185.64.42,14.147,connected,426.15,434.67
SRT-ABC-05-107-1,SRT-ABC-05,Broadcast,107_TVAGRO_ABC05_BK,TVAGRO_BK,caller,eno1,179.1.112.150,SRT,6276,0.0.0.0,connected,5.118,06/04/26 11:18,LAN,UDP,10000,multicast,eno2,238.77.25.107,5.118,connected,426.15,434.67
SRT-ABC-05-110-1,SRT-ABC-05,Broadcast,110_CANAL7-MENDOZA_abc05_BK,CANAL7-MENDOZA-B,caller,eno1,190.113.164.51,SRT,12512,0.0.0.0,connected,6.129,06/04/26 11:18,RCV,UDP,10000,multicast,eno2,238.77.25.110,6.125,connected,426.15,434.67
SRT-ABC-05-113-1,SRT-ABC-05,Broadcast,113_TVAGRO-P-TEST,TVAGRO-TEST,caller,eno1,190.90.98.25,SRT,6275,0.0.0.0,connecting,0.0,06/04/26 11:18,
SRT-ABC-05-114-1,SRT-ABC-05,Broadcast,114_TVES_PRI-ABC_TEST,TVES_PRI-ABC_TEST,caller,eno1,200.11.217.60,SRT,20001,0.0.0.0,disconnected,0.0,06/04/26 11:18,
SRT-ABC-05-118-TELETRACK-ABC5-1,SRT-ABC-05,Broadcast,118-TELETRACK-ABC5,TELETRACK,caller,eno1,srt2.grupoz.cl,SRT,14025,0.0.0.0,connected,4.866,06/04/26 11:18,RCV1384B,UDP,10000,multicast,eno2,238.77.25.118,5.088,connected,426.15,434.67
SRT-ABC-05-119-1,SRT-ABC-05,Broadcast,119_Caracol_abc05_test,Caracol P,caller,eno1,190.216.158.237,SRT,9102,0.0.0.0,connecting,0.0,06/04/26 11:18,
SRT-ABC-05-122-1,SRT-ABC-05,Broadcast,122_Prueba DNEWS Diario el pais,122_PruebaDNEws,caller,eno1,54.94.110.82,SRT,5504,0.0.0.0,connecting,0.0,06/04/26 11:18,122,UDP,10000,multicast,eno2,238.77.25.122,0.000,disconnected,426.15,434.67
SRT-ABC-05-123-1,SRT-ABC-05,Broadcast,123_Tigo Sports New_ABC,123_Tigo Sports New_ABC,caller,eno1,181.40.44.13,SRT,3000,0.0.0.0,connecting,0.0,06/04/26 11:18,
SRT-ABC-05-124-1,SRT-ABC-05,Broadcast,124_ECDF2doBup_ABC,124_ECDF2doBup_ABC,caller,eno1,179.60.188.164,SRT,5055,0.0.0.0,connected,11.366,06/04/26 11:18,ECDF2do Bup,UDP,10000,multicast,eno2,238.77.25.124,11.366,connected,426.15,434.67
SRT-ABC-05-125-1,SRT-ABC-05,Broadcast,125_TELEAMAZONAS_TEST,Teleamazonas,caller,eno1,201.234.199.66,SRT,8010,0.0.0.0,connected,7.151,06/04/26 11:18,RCV,UDP,10000,multicast,eno2,238.77.25.125,7.151,connected,426.15,434.67
SRT-ABC-05-61-1,SRT-ABC-05,Broadcast,61_winsports_abc05_emergencia,winsports,caller,eno1,10.10.10.10,SRT,10061,0.0.0.0,connecting,0.0,06/04/26 11:18,lan,UDP,10000,multicast,eno2,238.77.25.61,0.000,disconnected,426.15,434.67
