Description,Asset,Asset Type,Route Name,Source Name,Source Mode,Source Interface,Source Address,Source Protocol,Source Port,S_SSM,Source State,Source BW,Last Update,Destination Name,Destination Protocol,Destination Port,Destination Mode,Destination Interface,Destination IP,Destination BW,Destination State,BW In Total,BW Out Total
SRT-ABC-02-012-2,SRT-ABC-02,Broadcast,012_ABC02_MON-05,EM4008-IN5,,,,,,,,,06/04/26 11:17,testvmix,UDP,9999,multicast,eno2,233.233.232.30,8.176,connected,431.48,438.13
SRT-ABC-02-013-1,SRT-ABC-02,Broadcast,013_ABC02_MON-06,EM4008-IN6,multicast,eno2,239.77.28.200,UDP,6060,10.77.28.200,connected,2.247,06/04/26 11:17,MONITOR-06,SRT,10046,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-014-1,SRT-ABC-02,Broadcast,014_ABC02_SIMPLE-DSPORT-PAN_BK,DSPORT-PAN_BK--REVISAR,multicast,eno2,239.195.6.5,UDP,8000,10.77.6.5,connected,13.936,06/04/26 11:17,SIMPLE-TV,SRT,2106,caller,eno1,138.185.64.44,13.940,connected,431.48,438.13
SRT-ABC-02-015-1,SRT-ABC-02,Broadcast,015_LATINA_NOTICIAS-ABC02-BU,LATINA_NOTICIAS-BU,listener,eno1,0.0.0.0,SRT,10015,0.0.0.0,connected,4.633,06/04/26 11:17,LATINA_NOTICIAS_P,UDP,10000,multicast,eno2,238.77.22.15,4.501,connected,431.48,438.13
SRT-ABC-02-018-1,SRT-ABC-02,Broadcast,018_CBC-ECUAVISA BU,CBC SRT B,listener,,0.0.0.0,SRT,10031,0.0.0.0,connecting,0.0,06/04/26 11:17,ECUAVISA_RCV_1014_B,UDP,10000,multicast,eno2,238.77.22.18,0.000,disconnected,431.48,438.13
SRT-ABC-02-030-1,SRT-ABC-02,Broadcast,030_FAMILIA_ABC02,FAMIILIA,caller,eno1,190.145.223.82,SRT,10002,0.0.0.0,connected,7.535,06/04/26 11:17,CLOUDLINK,UDP,10000,multicast,eno2,238.1.8.1,7.481,connected,431.48,438.13
SRT-ABC-02-031-1,SRT-ABC-02,Broadcast,031_EXLaRed-Chile-P_ABC,LaRed-Chile,caller,,190.215.57.116,SRT,9006,0.0.0.0,connecting,0.0,06/04/26 11:17,RCV-1209-P,UDP,10000,multicast,eno2,238.77.22.7,0.0,disconnected,431.48,438.13
SRT-ABC-02-032-1,SRT-ABC-02,Broadcast,032_TNU_ABC02_BK,TNU,caller,eno1,179.27.154.243,SRT,9000,0.0.0.0,connected,10.677,06/04/26 11:17,RCV-ABC-1339-B,UDP,10000,multicast,eno2,238.77.22.4,10.668,connected,431.48,438.13
SRT-ABC-02-033-1,SRT-ABC-02,Broadcast,033_ABC02_COBC02_TX68-MUXB_BK,TX68-MUXP,multicast,eno2,239.77.24.89,UDP,5090,10.77.24.89,connected,41.230,06/04/26 11:17,COBC02,SRT,14068,caller,eno1,191.102.239.102,41.230,connected,431.48,438.13
SRT-ABC-02-035-1,SRT-ABC-02,Broadcast,035_ABC02_COBC02_TX70-MUXB_bk,TX70-MUXB,multicast,eno2,239.77.24.1,UDP,5090,10.77.24.1,connected,47.930,06/04/26 11:17,COBC-02,SRT,14070,caller,eno1,191.102.239.102,47.930,connected,431.48,438.13
SRT-ABC-02-035-2,SRT-ABC-02,Broadcast,035_ABC02_COBC02_TX70-MUXB_bk,TX70-MUXB,,,,,,,,,06/04/26 11:17,cobc02-low-lat,SRT,14070,caller,eno1,191.102.239.102,47.960,connected,431.48,438.13
SRT-ABC-02-036-1,SRT-ABC-02,Broadcast,036_ABC02_COBC02_TX76-MUXB_bk,TX76-MUXB,multicast,eno2,239.77.12.99,UDP,5090,10.77.24.99,connected,41.230,06/04/26 11:17,COBC02,SRT,14076,caller,eno1,191.102.239.102,41.230,connected,431.48,438.13
SRT-ABC-02-037-1,SRT-ABC-02,Broadcast,037_ABC02_COBC02_TX88-MUXB_BK,TX88-MUXB,multicast,eno2,239.77.24.41,UDP,5090,10.77.53.21,connected,47.930,06/04/26 11:17,COBC02,SRT,14088,caller,eno1,191.102.239.102,47.930,connected,431.48,438.13
SRT-ABC-02-043-1,SRT-ABC-02,Broadcast,043_canal10uru_ABC02,canal10,caller,eno1,190.64.70.77,SRT,10010,0.0.0.0,connected,12.255,06/04/26 11:17,LAN,UDP,8010,multicast,eno2,238.1.4.13,12.271,connected,431.48,438.13
SRT-ABC-02-053-1,SRT-ABC-02,Broadcast,053_DSportsMotor_ABC02_B,53_DSportsMotor_ABC02B,listener,eno1,0.0.0.0,SRT,10053,0.0.0.0,connecting,0.0,06/04/26 11:17,DMotors,UDP,10000,multicast,eno2,238.77.22.53,0.0,disconnected,431.48,438.13
SRT-ABC-02-053-2,SRT-ABC-02,Broadcast,053_DSportsMotor_ABC02_B,53_DSportsMotor_ABC02B,,,,,,,,,06/04/26 11:17,DMotors-Cliente2,SRT,12052,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-053-3,SRT-ABC-02,Broadcast,053_DSportsMotor_ABC02_B,53_DSportsMotor_ABC02B,,,,,,,,,06/04/26 11:17,DMotors_NetUno,SRT,10552,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-053-4,SRT-ABC-02,Broadcast,053_DSportsMotor_ABC02_B,53_DSportsMotor_ABC02B,,,,,,,,,06/04/26 11:17,Dmotors-Cliente3,SRT,13052,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-055-1,SRT-ABC-02,Broadcast,055_VenevisionPlus__ABC02_BK,VenevisionPlus_BK,caller,eno1,23.134.94.88,SRT,17603,0.0.0.0,connecting,0.0,06/04/26 11:17,RCV-ABC-1805-B,UDP,10000,multicast,eno2,238.77.22.55,0.000,disconnected,431.48,438.13
SRT-ABC-02-056-1,SRT-ABC-02,Broadcast,056_ABC02_DFIGHT_BU,ENC9007B,multicast,eno2,239.77.42.190,UDP,8000,10.77.54.71,connected,10.217,06/04/26 11:17,DFIGHT-B,SRT,10056,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-056-2,SRT-ABC-02,Broadcast,056_ABC02_DFIGHT_BU,ENC9007B,,,,,,,,,06/04/26 11:17,DFIGHT_ETB_B,SRT,10156,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-056-3,SRT-ABC-02,Broadcast,056_ABC02_DFIGHT_BU,ENC9007B,,,,,,,,,06/04/26 11:17,Dfight-Cliente2,SRT,12056,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-056-4,SRT-ABC-02,Broadcast,056_ABC02_DFIGHT_BU,ENC9007B,,,,,,,,,06/04/26 11:17,Dfight-Cliente3,SRT,13056,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-060-1,SRT-ABC-02,Broadcast,060_CBC02_ABC02_ITX-PPV01_B,CBC02_ITX-PPV01_B,listener,eno1,0.0.0.0,SRT,10060,0.0.0.0,connected,12.265,06/04/26 11:17,lan,UDP,10000,multicast,eno2,238.77.22.60,12.262,connected,431.48,438.13
SRT-ABC-02-061-1,SRT-ABC-02,Broadcast,061_CBC02_ABC02_ITX-PPV02_B,CBC02_ITX-PPV02_B,listener,eno1,0.0.0.0,SRT,10061,0.0.0.0,connected,12.259,06/04/26 11:17,lan,UDP,10000,multicast,eno2,238.77.22.61,12.260,connected,431.48,438.13
SRT-ABC-02-062-1,SRT-ABC-02,Broadcast,062_CBC02_ABC02_ITX-PPV03_B,CBC02_ITX-PPV03_B,listener,eno1,0.0.0.0,SRT,10062,0.0.0.0,connected,12.260,06/04/26 11:17,lan,UDP,10000,multicast,eno2,238.77.22.62,12.262,connected,431.48,438.13
SRT-ABC-02-063-1,SRT-ABC-02,Broadcast,063_CBC02_ABC02_ITX-PPV04_B,CBC02_ITX-PPV04_B,listener,eno1,0.0.0.0,SRT,10066,0.0.0.0,connected,12.259,06/04/26 11:17,lan,UDP,10000,multicast,eno2,238.77.22.63,12.261,connected,431.48,438.13
SRT-ABC-02-064-1,SRT-ABC-02,Broadcast,064_CBC02_ABC02_ITX-PPV05_B,CBC02_ITX-PPV05_B,listener,eno1,0.0.0.0,SRT,10067,0.0.0.0,connected,12.259,06/04/26 11:17,lan,UDP,10000,multicast,eno2,238.77.22.64,12.259,connected,431.48,438.13
SRT-ABC-02-066-1,SRT-ABC-02,Broadcast,066_DSports_Radio_BK,DSportsradio_Bk,multicast,eno2,238.77.52.19,UDP,10000,10.77.12.173,connected,0.213,06/04/26 11:17,ETB Colombia BK,SRT,10166,listener,eno1,0.0.0.0,0,disconnected,431.48,438.13
SRT-ABC-02-068-1,SRT-ABC-02,Broadcast,068_SLOW_ABC02_BK,SLOW_BK,listener,eno1,0.0.0.0,SRT,10068,0.0.0.0,connected,14.722,06/04/26 11:17,elemental,UDP,10000,multicast,eno2,238.77.22.68,14.547,connected,431.48,438.13
SRT-ABC-02-094-1,SRT-ABC-02,Broadcast,094_VENEVISION_ABC02_BK,VENEVISION_BK,caller,eno1,200.125.186.94,SRT,20001,0.0.0.0,connected,8.181,06/04/26 11:17,RCV-ABC-1806-B,UDP,10000,multicast,eno2,238.77.22.94,8.160,connected,431.48,438.13
SRT-ABC-02-095-1,SRT-ABC-02,Broadcast,095_AWSOUT_ABC02,AWS_34.237.199.62,listener,eno1,0.0.0.0,SRT,10042,0.0.0.0,connecting,0.0,06/04/26 11:17,lan,RTP,10000,multicast,eno2,238.77.22.95,0.0,disconnected,431.48,438.13
SRT-ABC-02-096-1,SRT-ABC-02,Broadcast,096_CANAL-E_ABC02_P,CANAL-E,caller,eno1,181.30.93.40,SRT,10000,0.0.0.0,connected,5.427,06/04/26 11:17,LAN,UDP,10000,multicast,eno2,238.77.22.96,5.425,connected,431.48,438.13
SRT-ABC-02-097-1,SRT-ABC-02,Broadcast,097_MERIDIANO_ABC02_BK,Meridiano-TV,caller,eno1,38.41.6.68,SRT,20002,0.0.0.0,connected,6.634,06/04/26 11:17,RCV-ABC-1807-B,UDP,10000,multicast,eno2,238.77.22.97,6.508,connected,431.48,438.13
